,step1,step2,prediction,gold
5675,20,15,yes,no
5676,21,16,yes,no
5677,17,22,yes,yes
5678,23,18,yes,no
5679,0,5,yes,yes
5680,6,1,yes,no
5681,7,2,yes,no
5682,8,3,yes,no
5683,9,4,yes,no
5684,10,5,yes,no
5685,6,11,yes,yes
5686,12,7,yes,no
5687,8,13,yes,yes
5688,9,14,yes,yes
5689,10,15,yes,yes
5690,16,11,yes,no
5691,12,17,yes,yes
5692,5,0,yes,no
5693,6,1,yes,no
5694,2,7,yes,yes
5695,3,8,yes,yes
5696,9,4,yes,no
5697,10,5,yes,no
5698,6,11,yes,yes
5699,12,7,yes,no
5700,13,8,yes,no
5701,9,14,yes,yes
5702,10,15,yes,yes
5703,11,16,yes,yes
5704,17,12,yes,no
5705,13,18,yes,yes
5706,19,14,yes,no
5707,20,15,yes,no
5708,0,5,yes,yes
5709,6,1,yes,no
5710,2,7,yes,yes
5711,8,3,yes,no
5712,4,9,yes,yes
5713,5,10,yes,yes
5714,6,11,yes,yes
5715,7,12,yes,yes
5716,8,13,yes,yes
5717,14,9,yes,no
5718,15,10,yes,no
5719,16,11,yes,no
5720,17,12,yes,no
5721,0,5,yes,yes
5722,6,1,yes,no
5723,2,7,yes,yes
5724,3,8,yes,yes
5725,4,9,yes,yes
5726,5,10,yes,yes
5727,11,6,yes,no
5728,12,7,yes,no
5729,8,13,yes,yes
5730,9,14,yes,yes
5731,15,10,yes,no
5732,11,16,yes,yes
5733,12,17,yes,yes
5734,13,18,yes,yes
5735,19,14,yes,no
5736,20,15,yes,no
5737,5,0,yes,no
5738,6,1,yes,no
5739,2,7,yes,yes
5740,8,3,yes,no
5741,9,4,yes,no
5742,10,5,yes,no
5743,6,11,yes,yes
5744,0,5,yes,yes
5745,1,6,yes,yes
5746,7,2,yes,no
5747,3,8,yes,yes
5748,4,9,yes,yes
5749,10,5,yes,no
5750,11,6,yes,no
5751,7,12,yes,yes
5752,8,13,yes,yes
5753,14,9,yes,no
5754,15,10,yes,no
5755,11,16,yes,yes
5756,17,12,yes,no
5757,18,13,yes,no
5758,19,14,yes,no
5759,15,20,yes,yes
5760,0,5,yes,yes
5761,1,6,yes,yes
5762,7,2,yes,no
5763,3,8,yes,yes
5764,4,9,yes,yes
5765,5,10,yes,yes
5766,11,6,yes,no
5767,7,12,yes,yes
5768,13,8,yes,no
5769,9,14,yes,yes
5770,10,15,yes,yes
5771,16,11,yes,no
5772,17,12,yes,no
5773,18,13,yes,no
5774,14,19,yes,yes
5775,20,15,yes,no
5776,16,21,yes,yes
5777,22,17,yes,no
5778,18,23,yes,yes
5779,19,24,yes,yes
5780,20,25,yes,yes
5781,21,26,yes,yes
5782,27,22,yes,no
5783,28,23,yes,no
5784,24,29,yes,yes
5785,25,30,yes,yes
5786,26,31,yes,yes
5787,32,27,yes,no
5788,5,0,yes,no
5789,6,1,yes,no
5790,7,2,yes,no
5791,8,3,yes,no
5792,4,9,yes,yes
5793,5,10,yes,yes
5794,6,11,yes,yes
5795,7,12,yes,yes
5796,13,8,yes,no
5797,14,9,yes,no
5798,10,15,yes,yes
5799,16,11,yes,no
5800,12,17,yes,yes
5801,13,18,yes,yes
5802,14,19,yes,yes
5803,20,15,yes,no
5804,16,21,yes,yes
5805,17,22,yes,yes
5806,23,18,yes,no
5807,5,0,yes,no
5808,6,1,yes,no
5809,7,2,yes,no
5810,3,8,yes,yes
5811,9,4,yes,no
5812,5,10,yes,yes
5813,6,11,yes,yes
5814,12,7,yes,no
5815,8,13,yes,yes
5816,14,9,yes,no
5817,15,10,yes,no
5818,16,11,yes,no
5819,12,17,yes,yes
5820,13,18,yes,yes
5821,14,19,yes,yes
5822,15,20,yes,yes
5823,21,16,yes,no
5824,17,22,yes,yes
5825,18,23,yes,yes
5826,5,0,yes,no
5827,1,6,yes,yes
5828,7,2,yes,no
5829,8,3,yes,no
5830,4,9,yes,yes
5831,10,5,yes,no
5832,6,11,yes,yes
5833,0,5,yes,yes
5834,6,1,yes,no
5835,2,7,yes,yes
5836,8,3,yes,no
5837,9,4,yes,no
5838,10,5,yes,no
5839,11,6,yes,no
5840,12,7,yes,no
5841,13,8,yes,no
5842,9,14,yes,yes
5843,0,5,yes,yes
5844,6,1,yes,no
5845,7,2,yes,no
5846,8,3,yes,no
5847,4,9,yes,yes
5848,5,10,yes,yes
5849,6,11,yes,yes
5850,12,7,yes,no
5851,13,8,yes,no
5852,14,9,yes,no
5853,10,15,yes,yes
5854,16,11,yes,no
5855,12,17,yes,yes
5856,18,13,yes,no
5857,14,19,yes,yes
5858,20,15,yes,no
5859,5,0,yes,no
5860,1,6,yes,yes
5861,2,7,yes,yes
5862,8,3,yes,no
5863,4,9,yes,yes
5864,5,10,yes,yes
5865,6,11,yes,yes
5866,12,7,yes,no
5867,13,8,yes,no
5868,9,14,yes,yes
5869,15,10,yes,no
5870,11,16,yes,yes
5871,12,17,yes,yes
5872,13,18,yes,yes
5873,19,14,yes,no
5874,15,20,yes,yes
5875,21,16,yes,no
5876,22,17,yes,no
5877,23,18,yes,no
5878,19,24,yes,yes
5879,20,25,yes,yes
5880,26,21,yes,no
5881,27,22,yes,no
5882,28,23,yes,no
5883,24,29,yes,yes
5884,0,5,yes,yes
5885,6,1,yes,no
5886,2,7,yes,yes
5887,3,8,yes,yes
5888,4,9,yes,yes
5889,5,10,yes,yes
5890,6,11,yes,yes
5891,7,12,yes,yes
5892,13,8,yes,no
5893,9,14,yes,yes
5894,10,15,yes,yes
5895,16,11,yes,no
5896,17,12,yes,no
5897,13,18,yes,yes
5898,19,14,yes,no
5899,20,15,yes,no
5900,16,21,yes,yes
5901,17,22,yes,yes
5902,23,18,yes,no
5903,19,24,yes,yes
5904,25,20,yes,no
5905,21,26,yes,yes
5906,22,27,yes,yes
5907,23,28,yes,yes
5908,24,29,yes,yes
5909,30,25,yes,no
5910,31,26,yes,no
5911,27,32,yes,yes
5912,5,0,yes,no
5913,1,6,yes,yes
5914,7,2,yes,no
5915,3,8,yes,yes
5916,9,4,yes,no
5917,5,10,yes,yes
5918,6,11,yes,yes
5919,7,12,yes,yes
5920,8,13,yes,yes
5921,9,14,yes,yes
5922,5,0,yes,no
5923,1,6,yes,yes
5924,2,7,yes,yes
5925,3,8,yes,yes
5926,9,4,yes,no
5927,5,10,yes,yes
5928,11,6,yes,no
5929,7,12,yes,yes
5930,8,13,yes,yes
5931,14,9,yes,no
5932,15,10,yes,no
5933,16,11,yes,no
5934,17,12,yes,no
5935,13,18,yes,yes
5936,19,14,yes,no
5937,20,15,yes,no
5938,16,21,yes,yes
5939,22,17,yes,no
5940,18,23,yes,yes
5941,19,24,yes,yes
5942,25,20,yes,no
5943,21,26,yes,yes
5944,5,0,yes,no
5945,0,5,yes,yes
5946,1,6,yes,yes
5947,2,7,yes,yes
5948,3,8,yes,yes
5949,4,9,yes,yes
5950,10,5,yes,no
5951,11,6,yes,no
5952,7,12,yes,yes
5953,8,13,yes,yes
5954,14,9,yes,no
5955,10,15,yes,yes
5956,16,11,yes,no
5957,12,17,yes,yes
5958,18,13,yes,no
5959,19,14,yes,no
5960,20,15,yes,no
5961,5,0,yes,no
5962,1,6,yes,yes
5963,7,2,yes,no
5964,3,8,yes,yes
5965,4,9,yes,yes
5966,5,10,yes,yes
5967,6,11,yes,yes
5968,12,7,yes,no
5969,8,13,yes,yes
5970,9,14,yes,yes
5971,15,10,yes,no
5972,11,16,yes,yes
5973,17,12,yes,no
5974,0,5,yes,yes
5975,1,6,yes,yes
5976,7,2,yes,no
5977,8,3,yes,no
5978,5,0,yes,no
5979,6,1,yes,no
5980,2,7,yes,yes
5981,8,3,yes,no
5982,9,4,yes,no
5983,10,5,yes,no
5984,6,11,yes,yes
5985,12,7,yes,no
5986,8,13,yes,yes
5987,9,14,yes,yes
5988,15,10,yes,no
5989,11,16,yes,yes
5990,12,17,yes,yes
5991,18,13,yes,no
5992,14,19,yes,yes
5993,15,20,yes,yes
5994,21,16,yes,no
5995,22,17,yes,no
5996,18,23,yes,yes
5997,24,19,yes,no
5998,20,25,yes,yes
5999,21,26,yes,yes
6000,0,5,yes,yes
6001,0,5,yes,yes
6002,1,6,yes,yes
6003,7,2,yes,no
6004,8,3,yes,no
6005,9,4,yes,no
6006,10,5,yes,no
6007,6,11,yes,yes
6008,12,7,yes,no
6009,13,8,yes,no
6010,9,14,yes,yes
6011,0,5,yes,yes
6012,1,6,yes,yes
6013,2,7,yes,yes
6014,3,8,yes,yes
6015,4,9,yes,yes
6016,10,5,yes,no
6017,11,6,yes,no
6018,5,0,yes,no
6019,6,1,yes,no
6020,2,7,yes,yes
6021,3,8,yes,yes
6022,4,9,yes,yes
6023,10,5,yes,no
6024,6,11,yes,yes
6025,5,0,yes,no
6026,1,6,yes,yes
6027,2,7,yes,yes
6028,8,3,yes,no
6029,5,0,yes,no
6030,1,6,yes,yes
6031,2,7,yes,yes
6032,8,3,yes,no
6033,4,9,yes,yes
6034,5,10,yes,yes
6035,11,6,yes,no
6036,12,7,yes,no
6037,8,13,yes,yes
6038,9,14,yes,yes
6039,15,10,yes,no
6040,11,16,yes,yes
6041,12,17,yes,yes
6042,5,0,yes,no
6043,6,1,yes,no
6044,7,2,yes,no
6045,8,3,yes,no
6046,9,4,yes,no
6047,5,10,yes,yes
6048,6,11,yes,yes
6049,7,12,yes,yes
6050,13,8,yes,no
6051,9,14,yes,yes
6052,15,10,yes,no
6053,11,16,yes,yes
6054,12,17,yes,yes
6055,5,0,yes,no
6056,6,1,yes,no
6057,2,7,yes,yes
6058,8,3,yes,no
6059,9,4,yes,no
6060,5,10,yes,yes
6061,6,11,yes,yes
6062,12,7,yes,no
6063,8,13,yes,yes
6064,14,9,yes,no
6065,10,15,yes,yes
6066,11,16,yes,yes
6067,17,12,yes,no
6068,5,0,yes,no
6069,1,6,yes,yes
6070,7,2,yes,no
6071,8,3,yes,no
6072,4,9,yes,yes
6073,5,10,yes,yes
6074,6,11,yes,yes
6075,12,7,yes,no
6076,13,8,yes,no
6077,14,9,yes,no
6078,15,10,yes,no
6079,16,11,yes,no
6080,17,12,yes,no
6081,18,13,yes,no
6082,19,14,yes,no
6083,15,20,yes,yes
6084,21,16,yes,no
6085,22,17,yes,no
6086,23,18,yes,no
6087,0,5,yes,yes
6088,1,6,yes,yes
6089,2,7,yes,yes
6090,3,8,yes,yes
6091,9,4,yes,no
6092,10,5,yes,no
6093,6,11,yes,yes
6094,7,12,yes,yes
6095,13,8,yes,no
6096,14,9,yes,no
6097,10,15,yes,yes
6098,16,11,yes,no
6099,17,12,yes,no
6100,5,0,yes,no
6101,1,6,yes,yes
6102,2,7,yes,yes
6103,3,8,yes,yes
6104,4,9,yes,yes
6105,5,10,yes,yes
6106,6,11,yes,yes
6107,7,12,yes,yes
6108,8,13,yes,yes
6109,14,9,yes,no
6110,10,15,yes,yes
6111,16,11,yes,no
6112,17,12,yes,no
6113,5,0,yes,no
6114,1,6,yes,yes
6115,2,7,yes,yes
6116,8,3,yes,no
6117,4,9,yes,yes
6118,5,10,yes,yes
6119,11,6,yes,no
6120,7,12,yes,yes
6121,8,13,yes,yes
6122,14,9,yes,no
6123,10,15,yes,yes
6124,11,16,yes,yes
6125,12,17,yes,yes
6126,18,13,yes,no
6127,19,14,yes,no
6128,15,20,yes,yes
6129,16,21,yes,yes
6130,22,17,yes,no
6131,23,18,yes,no
6132,0,5,yes,yes
6133,1,6,yes,yes
6134,7,2,yes,no
6135,3,8,yes,yes
6136,4,9,yes,yes
6137,5,10,yes,yes
6138,6,11,yes,yes
6139,7,12,yes,yes
6140,8,13,yes,yes
6141,14,9,yes,no
6142,15,10,yes,no
6143,11,16,yes,yes
6144,12,17,yes,yes
6145,0,5,yes,yes
6146,1,6,yes,yes
6147,2,7,yes,yes
6148,8,3,yes,no
6149,4,9,yes,yes
6150,5,10,yes,yes
6151,6,11,yes,yes
6152,7,12,yes,yes
6153,13,8,yes,no
6154,14,9,yes,no
6155,10,15,yes,yes
6156,16,11,yes,no
6157,12,17,yes,yes
6158,13,18,yes,yes
6159,14,19,yes,yes
6160,15,20,yes,yes
6161,16,21,yes,yes
6162,17,22,yes,yes
6163,23,18,yes,no
6164,0,5,yes,yes
6165,6,1,yes,no
6166,7,2,yes,no
6167,3,8,yes,yes
6168,9,4,yes,no
6169,10,5,yes,no
6170,11,6,yes,no
6171,7,12,yes,yes
6172,13,8,yes,no
6173,9,14,yes,yes
6174,15,10,yes,no
6175,11,16,yes,yes
6176,17,12,yes,no
6177,5,0,yes,no
6178,1,6,yes,yes
6179,7,2,yes,no
6180,3,8,yes,yes
6181,4,9,yes,yes
6182,10,5,yes,no
6183,11,6,yes,no
6184,12,7,yes,no
6185,8,13,yes,yes
6186,14,9,yes,no
6187,10,15,yes,yes
6188,16,11,yes,no
6189,17,12,yes,no
6190,13,18,yes,yes
6191,14,19,yes,yes
6192,15,20,yes,yes
6193,16,21,yes,yes
6194,22,17,yes,no
6195,18,23,yes,yes
6196,24,19,yes,no
6197,25,20,yes,no
6198,21,26,yes,yes
6199,27,22,yes,no
6200,23,28,yes,yes
6201,24,29,yes,yes
6202,30,25,yes,no
6203,31,26,yes,no
6204,27,32,yes,yes
6205,0,5,yes,yes
6206,1,6,yes,yes
6207,2,7,yes,yes
6208,8,3,yes,no
6209,4,9,yes,yes
6210,10,5,yes,no
6211,11,6,yes,no
6212,7,12,yes,yes
6213,8,13,yes,yes
6214,14,9,yes,no
6215,10,15,yes,yes
6216,11,16,yes,yes
6217,12,17,yes,yes
6218,18,13,yes,no
6219,19,14,yes,no
6220,20,15,yes,no
6221,16,21,yes,yes
6222,17,22,yes,yes
6223,23,18,yes,no
6224,24,19,yes,no
6225,25,20,yes,no
6226,26,21,yes,no
6227,27,22,yes,no
6228,28,23,yes,no
6229,24,29,yes,yes
6230,30,25,yes,no
6231,26,31,yes,yes
6232,27,32,yes,yes
6233,0,5,yes,yes
6234,1,6,yes,yes
6235,2,7,yes,yes
6236,3,8,yes,yes
6237,9,4,yes,no
6238,10,5,yes,no
6239,6,11,yes,yes
6240,7,12,yes,yes
6241,8,13,yes,yes
6242,14,9,yes,no
6243,15,10,yes,no
6244,16,11,yes,no
6245,12,17,yes,yes
6246,13,18,yes,yes
6247,14,19,yes,yes
6248,20,15,yes,no
6249,21,16,yes,no
6250,22,17,yes,no
6251,18,23,yes,yes
6252,19,24,yes,yes
6253,25,20,yes,no
6254,21,26,yes,yes
6255,5,0,yes,no
6256,6,1,yes,no
6257,7,2,yes,no
6258,8,3,yes,no
6259,4,9,yes,yes
6260,5,10,yes,yes
6261,11,6,yes,no
6262,0,5,yes,yes
6263,6,1,yes,no
6264,2,7,yes,yes
6265,8,3,yes,no
6266,4,9,yes,yes
6267,10,5,yes,no
6268,11,6,yes,no
6269,7,12,yes,yes
6270,13,8,yes,no
6271,14,9,yes,no
6272,10,15,yes,yes
6273,11,16,yes,yes
6274,12,17,yes,yes
6275,13,18,yes,yes
6276,14,19,yes,yes
6277,15,20,yes,yes
6278,16,21,yes,yes
6279,17,22,yes,yes
6280,18,23,yes,yes
6281,19,24,yes,yes
6282,25,20,yes,no
6283,26,21,yes,no
6284,5,0,yes,no
6285,1,6,yes,yes
6286,2,7,yes,yes
6287,8,3,yes,no
6288,4,9,yes,yes
6289,10,5,yes,no
6290,11,6,yes,no
6291,12,7,yes,no
6292,8,13,yes,yes
6293,14,9,yes,no
6294,10,15,yes,yes
6295,11,16,yes,yes
6296,17,12,yes,no
6297,18,13,yes,no
6298,19,14,yes,no
6299,15,20,yes,yes
6300,21,16,yes,no
6301,17,22,yes,yes
6302,18,23,yes,yes
6303,0,5,yes,yes
6304,1,6,yes,yes
6305,7,2,yes,no
6306,3,8,yes,yes
6307,9,4,yes,no
6308,10,5,yes,no
6309,6,11,yes,yes
6310,12,7,yes,no
6311,8,13,yes,yes
6312,9,14,yes,yes
6313,10,15,yes,yes
6314,16,11,yes,no
6315,12,17,yes,yes
6316,13,18,yes,yes
6317,19,14,yes,no
6318,20,15,yes,no
6319,21,16,yes,no
6320,22,17,yes,no
6321,23,18,yes,no
6322,5,0,yes,no
6323,1,6,yes,yes
6324,2,7,yes,yes
6325,8,3,yes,no
6326,4,9,yes,yes
6327,5,10,yes,yes
6328,11,6,yes,no
6329,0,5,yes,yes
6330,1,6,yes,yes
6331,2,7,yes,yes
6332,3,8,yes,yes
6333,9,4,yes,no
6334,10,5,yes,no
6335,6,11,yes,yes
6336,7,12,yes,yes
6337,13,8,yes,no
6338,9,14,yes,yes
6339,10,15,yes,yes
6340,11,16,yes,yes
6341,17,12,yes,no
6342,18,13,yes,no
6343,14,19,yes,yes
6344,20,15,yes,no
6345,21,16,yes,no
6346,17,22,yes,yes
6347,23,18,yes,no
6348,19,24,yes,yes
6349,25,20,yes,no
6350,21,26,yes,yes
6351,27,22,yes,no
6352,28,23,yes,no
6353,24,29,yes,yes
6354,0,5,yes,yes
6355,6,1,yes,no
6356,2,7,yes,yes
6357,3,8,yes,yes
6358,4,9,yes,yes
6359,10,5,yes,no
6360,11,6,yes,no
6361,7,12,yes,yes
6362,8,13,yes,yes
6363,9,14,yes,yes
6364,10,15,yes,yes
6365,11,16,yes,yes
6366,12,17,yes,yes
6367,18,13,yes,no
6368,19,14,yes,no
6369,15,20,yes,yes
6370,21,16,yes,no
6371,17,22,yes,yes
6372,18,23,yes,yes
6373,19,24,yes,yes
6374,20,25,yes,yes
6375,21,26,yes,yes
6376,22,27,yes,yes
6377,28,23,yes,no
6378,24,29,yes,yes
6379,5,0,yes,no
6380,6,1,yes,no
6381,2,7,yes,yes
6382,8,3,yes,no
6383,9,4,yes,no
6384,5,10,yes,yes
6385,6,11,yes,yes
6386,12,7,yes,no
6387,8,13,yes,yes
6388,9,14,yes,yes
6389,5,0,yes,no
6390,1,6,yes,yes
6391,7,2,yes,no
6392,3,8,yes,yes
6393,5,0,yes,no
6394,6,1,yes,no
6395,2,7,yes,yes
6396,8,3,yes,no
6397,4,9,yes,yes
6398,10,5,yes,no
6399,6,11,yes,yes
6400,12,7,yes,no
6401,8,13,yes,yes
6402,14,9,yes,no
6403,15,10,yes,no
6404,11,16,yes,yes
6405,12,17,yes,yes
6406,13,18,yes,yes
6407,19,14,yes,no
6408,20,15,yes,no
6409,16,21,yes,yes
6410,17,22,yes,yes
6411,18,23,yes,yes
6412,0,5,yes,yes
6413,1,6,yes,yes
6414,2,7,yes,yes
6415,8,3,yes,no
6416,4,9,yes,yes
6417,10,5,yes,no
6418,6,11,yes,yes
6419,12,7,yes,no
6420,8,13,yes,yes
6421,9,14,yes,yes
6422,10,15,yes,yes
6423,16,11,yes,no
6424,17,12,yes,no
6425,13,18,yes,yes
6426,14,19,yes,yes
6427,20,15,yes,no
6428,5,0,yes,no
6429,1,6,yes,yes
6430,2,7,yes,yes
6431,8,3,yes,no
6432,9,4,yes,no
6433,5,10,yes,yes
6434,6,11,yes,yes
6435,12,7,yes,no
6436,8,13,yes,yes
6437,14,9,yes,no
6438,5,0,yes,no
6439,1,6,yes,yes
6440,7,2,yes,no
6441,8,3,yes,no
6442,4,9,yes,yes
6443,5,10,yes,yes
6444,11,6,yes,no
6445,0,5,yes,yes
6446,1,6,yes,yes
6447,2,7,yes,yes
6448,8,3,yes,no
6449,9,4,yes,no
6450,5,10,yes,yes
6451,11,6,yes,no
6452,12,7,yes,no
6453,13,8,yes,no
6454,14,9,yes,no
6455,10,15,yes,yes
6456,16,11,yes,no
6457,12,17,yes,yes
6458,13,18,yes,yes
6459,19,14,yes,no
6460,15,20,yes,yes
6461,5,0,yes,no
6462,6,1,yes,no
6463,2,7,yes,yes
6464,8,3,yes,no
6465,9,4,yes,no
6466,5,10,yes,yes
6467,6,11,yes,yes
6468,12,7,yes,no
6469,13,8,yes,no
6470,9,14,yes,yes
6471,0,5,yes,yes
6472,1,6,yes,yes
6473,2,7,yes,yes
6474,8,3,yes,no
6475,9,4,yes,no
6476,5,10,yes,yes
6477,6,11,yes,yes
6478,12,7,yes,no
6479,8,13,yes,yes
6480,14,9,yes,no
6481,10,15,yes,yes
6482,16,11,yes,no
6483,17,12,yes,no
6484,18,13,yes,no
6485,14,19,yes,yes
6486,15,20,yes,yes
6487,5,0,yes,no
6488,6,1,yes,no
6489,7,2,yes,no
6490,3,8,yes,yes
6491,9,4,yes,no
6492,5,10,yes,yes
6493,6,11,yes,yes
6494,7,12,yes,yes
6495,13,8,yes,no
6496,9,14,yes,yes
6497,10,15,yes,yes
6498,11,16,yes,yes
6499,12,17,yes,yes
6500,13,18,yes,yes
6501,19,14,yes,no
6502,20,15,yes,no
6503,0,5,yes,yes
6504,6,1,yes,no
6505,2,7,yes,yes
6506,8,3,yes,no
6507,4,9,yes,yes
6508,10,5,yes,no
6509,11,6,yes,no
6510,7,12,yes,yes
6511,8,13,yes,yes
6512,9,14,yes,yes
6513,10,15,yes,yes
6514,11,16,yes,yes
6515,17,12,yes,no
6516,18,13,yes,no
6517,19,14,yes,no
6518,15,20,yes,yes
6519,0,5,yes,yes
6520,6,1,yes,no
6521,2,7,yes,yes
6522,8,3,yes,no
6523,9,4,yes,no
6524,10,5,yes,no
6525,11,6,yes,no
6526,7,12,yes,yes
6527,8,13,yes,yes
6528,9,14,yes,yes
6529,15,10,yes,no
6530,11,16,yes,yes
6531,17,12,yes,no
6532,18,13,yes,no
6533,14,19,yes,yes
6534,15,20,yes,yes
6535,16,21,yes,yes
6536,22,17,yes,no
6537,18,23,yes,yes
6538,24,19,yes,no
6539,20,25,yes,yes
6540,21,26,yes,yes
6541,22,27,yes,yes
6542,23,28,yes,yes
6543,24,29,yes,yes
6544,25,30,yes,yes
6545,26,31,yes,yes
6546,27,32,yes,yes
6547,5,0,yes,no
6548,1,6,yes,yes
6549,7,2,yes,no
6550,3,8,yes,yes
6551,4,9,yes,yes
6552,5,10,yes,yes
6553,11,6,yes,no
6554,7,12,yes,yes
6555,13,8,yes,no
6556,9,14,yes,yes
6557,10,15,yes,yes
6558,16,11,yes,no
6559,17,12,yes,no
6560,0,5,yes,yes
6561,6,1,yes,no
6562,7,2,yes,no
6563,3,8,yes,yes
6564,9,4,yes,no
6565,5,10,yes,yes
6566,6,11,yes,yes
6567,7,12,yes,yes
6568,13,8,yes,no
6569,9,14,yes,yes
6570,10,15,yes,yes
6571,16,11,yes,no
6572,17,12,yes,no
6573,0,5,yes,yes
6574,1,6,yes,yes
6575,7,2,yes,no
6576,3,8,yes,yes
6577,9,4,yes,no
6578,10,5,yes,no
6579,6,11,yes,yes
6580,7,12,yes,yes
6581,8,13,yes,yes
6582,9,14,yes,yes
6583,15,10,yes,no
6584,16,11,yes,no
6585,17,12,yes,no
6586,18,13,yes,no
6587,19,14,yes,no
6588,15,20,yes,yes
6589,0,5,yes,yes
6590,6,1,yes,no
6591,7,2,yes,no
6592,3,8,yes,yes
6593,4,9,yes,yes
6594,10,5,yes,no
6595,6,11,yes,yes
6596,7,12,yes,yes
6597,13,8,yes,no
6598,9,14,yes,yes
6599,10,15,yes,yes
6600,16,11,yes,no
6601,12,17,yes,yes
6602,13,18,yes,yes
6603,14,19,yes,yes
6604,20,15,yes,no
6605,16,21,yes,yes
6606,17,22,yes,yes
6607,18,23,yes,yes
6608,5,0,yes,no
6609,6,1,yes,no
6610,2,7,yes,yes
6611,8,3,yes,no
6612,4,9,yes,yes
6613,10,5,yes,no
6614,6,11,yes,yes
6615,12,7,yes,no
6616,8,13,yes,yes
6617,9,14,yes,yes
6618,15,10,yes,no
6619,11,16,yes,yes
6620,12,17,yes,yes
6621,13,18,yes,yes
6622,19,14,yes,no
6623,15,20,yes,yes
6624,5,0,yes,no
6625,1,6,yes,yes
6626,2,7,yes,yes
6627,3,8,yes,yes
6628,4,9,yes,yes
6629,5,10,yes,yes
6630,6,11,yes,yes
6631,12,7,yes,no
6632,13,8,yes,no
6633,14,9,yes,no
6634,10,15,yes,yes
6635,11,16,yes,yes
6636,12,17,yes,yes
6637,18,13,yes,no
6638,14,19,yes,yes
6639,20,15,yes,no
6640,0,5,yes,yes
6641,6,1,yes,no
6642,2,7,yes,yes
6643,8,3,yes,no
6644,9,4,yes,no
6645,10,5,yes,no
6646,6,11,yes,yes
6647,12,7,yes,no
6648,8,13,yes,yes
6649,9,14,yes,yes
6650,5,0,yes,no
6651,6,1,yes,no
6652,7,2,yes,no
6653,3,8,yes,yes
6654,4,9,yes,yes
6655,10,5,yes,no
6656,6,11,yes,yes
6657,12,7,yes,no
6658,8,13,yes,yes
6659,9,14,yes,yes
6660,15,10,yes,no
6661,11,16,yes,yes
6662,12,17,yes,yes
6663,18,13,yes,no
6664,14,19,yes,yes
6665,15,20,yes,yes
6666,21,16,yes,no
6667,22,17,yes,no
6668,18,23,yes,yes
6669,19,24,yes,yes
6670,25,20,yes,no
6671,21,26,yes,yes
6672,27,22,yes,no
6673,28,23,yes,no
6674,29,24,yes,no
6675,0,5,yes,yes
6676,1,6,yes,yes
6677,7,2,yes,no
6678,8,3,yes,no
6679,9,4,yes,no
6680,10,5,yes,no
6681,6,11,yes,yes
6682,12,7,yes,no
6683,13,8,yes,no
6684,14,9,yes,no
6685,10,15,yes,yes
6686,16,11,yes,no
6687,17,12,yes,no
6688,0,5,yes,yes
6689,6,1,yes,no
6690,7,2,yes,no
6691,3,8,yes,yes
6692,4,9,yes,yes
6693,10,5,yes,no
6694,11,6,yes,no
6695,5,0,yes,no
6696,1,6,yes,yes
6697,2,7,yes,yes
6698,3,8,yes,yes
6699,4,9,yes,yes
6700,5,10,yes,yes
6701,6,11,yes,yes
6702,12,7,yes,no
6703,8,13,yes,yes
6704,14,9,yes,no
6705,15,10,yes,no
6706,16,11,yes,no
6707,12,17,yes,yes
6708,13,18,yes,yes
6709,19,14,yes,no
6710,15,20,yes,yes
6711,21,16,yes,no
6712,22,17,yes,no
6713,23,18,yes,no
6714,0,5,yes,yes
6715,1,6,yes,yes
6716,2,7,yes,yes
6717,8,3,yes,no
6718,9,4,yes,no
6719,10,5,yes,no
6720,6,11,yes,yes
6721,7,12,yes,yes
6722,8,13,yes,yes
6723,9,14,yes,yes
6724,10,15,yes,yes
6725,16,11,yes,no
6726,12,17,yes,yes
6727,13,18,yes,yes
6728,14,19,yes,yes
6729,15,20,yes,yes
6730,5,0,yes,no
6731,6,1,yes,no
6732,7,2,yes,no
6733,3,8,yes,yes
6734,4,9,yes,yes
6735,10,5,yes,no
6736,11,6,yes,no
6737,5,0,yes,no
6738,1,6,yes,yes
6739,7,2,yes,no
6740,3,8,yes,yes
6741,9,4,yes,no
6742,10,5,yes,no
6743,6,11,yes,yes
6744,12,7,yes,no
6745,8,13,yes,yes
6746,14,9,yes,no
6747,15,10,yes,no
6748,11,16,yes,yes
6749,17,12,yes,no
6750,18,13,yes,no
6751,14,19,yes,yes
6752,20,15,yes,no
6753,0,5,yes,yes
6754,6,1,yes,no
6755,2,7,yes,yes
6756,8,3,yes,no
6757,4,9,yes,yes
6758,5,10,yes,yes
6759,11,6,yes,no
6760,7,12,yes,yes
6761,13,8,yes,no
6762,9,14,yes,yes
6763,15,10,yes,no
6764,16,11,yes,no
6765,12,17,yes,yes
6766,18,13,yes,no
6767,19,14,yes,no
6768,15,20,yes,yes
6769,21,16,yes,no
6770,22,17,yes,no
6771,23,18,yes,no
6772,5,0,yes,no
6773,1,6,yes,yes
6774,2,7,yes,yes
6775,3,8,yes,yes
6776,4,9,yes,yes
6777,5,10,yes,yes
6778,11,6,yes,no
6779,12,7,yes,no
6780,13,8,yes,no
6781,14,9,yes,no
6782,15,10,yes,no
6783,11,16,yes,yes
6784,17,12,yes,no
6785,18,13,yes,no
6786,14,19,yes,yes
6787,15,20,yes,yes
6788,21,16,yes,no
6789,22,17,yes,no
