,step1,step2,prediction,gold
4119,7,8,no,no
4120,9,8,no,yes
4121,10,9,no,yes
4122,10,11,no,no
4123,12,11,no,yes
4124,13,12,no,yes
4125,13,14,no,no
4126,15,14,no,yes
4127,15,16,no,no
4128,16,17,no,no
4129,17,18,no,no
4130,19,18,no,yes
4131,20,19,no,yes
4132,20,21,no,no
4133,22,21,yes,yes
4134,22,23,no,no
4135,1,0,no,yes
4136,2,1,no,yes
4137,2,3,no,no
4138,4,3,no,yes
4139,4,5,no,no
4140,5,6,no,no
4141,7,6,no,yes
4142,8,7,no,yes
4143,9,8,no,yes
4144,10,9,no,yes
4145,10,11,no,no
4146,12,11,no,yes
4147,12,13,no,no
4148,14,13,no,yes
4149,14,15,no,no
4150,16,15,no,yes
4151,17,16,yes,yes
4152,1,0,no,yes
4153,2,1,no,yes
4154,3,2,no,yes
4155,3,4,no,no
4156,5,4,no,yes
4157,6,5,no,yes
4158,7,6,no,yes
4159,7,8,no,no
4160,8,9,no,no
4161,10,9,no,yes
4162,10,11,no,no
4163,11,12,no,no
4164,13,12,no,yes
4165,13,14,no,no
4166,14,15,no,no
4167,15,16,no,no
4168,17,16,no,yes
4169,17,18,no,no
4170,18,19,no,no
4171,19,20,no,no
4172,1,0,no,yes
4173,1,2,no,no
4174,2,3,no,no
4175,3,4,no,no
4176,4,5,no,no
4177,6,5,no,yes
4178,7,6,no,yes
4179,8,7,no,yes
4180,9,8,no,yes
4181,10,9,no,yes
4182,11,10,no,yes
4183,11,12,no,no
4184,12,13,no,no
4185,14,13,no,yes
4186,15,14,no,yes
4187,15,16,no,no
4188,16,17,no,no
4189,0,1,no,no
4190,2,1,no,yes
4191,2,3,no,no
4192,4,3,no,yes
4193,5,4,no,yes
4194,5,6,no,no
4195,7,6,no,yes
4196,8,7,no,yes
4197,9,8,no,yes
4198,10,9,no,yes
4199,11,10,no,yes
4200,12,11,yes,yes
4201,13,12,no,yes
4202,13,14,no,no
4203,14,15,no,no
4204,15,16,no,no
4205,17,16,no,yes
4206,18,17,no,yes
4207,19,18,no,yes
4208,19,20,no,no
4209,1,0,no,yes
4210,2,1,no,yes
4211,2,3,no,no
4212,4,3,no,yes
4213,4,5,no,no
4214,6,5,no,yes
4215,6,7,no,no
4216,7,8,no,no
4217,8,9,no,no
4218,9,10,no,no
4219,10,11,no,no
4220,12,11,no,yes
4221,12,13,no,no
4222,14,13,no,yes
4223,15,14,no,yes
4224,15,16,no,no
4225,16,17,no,no
4226,1,0,no,yes
4227,1,2,no,no
4228,2,3,no,no
4229,3,4,no,no
4230,5,4,no,yes
4231,6,5,no,yes
4232,7,6,no,yes
4233,8,7,no,yes
4234,9,8,no,yes
4235,9,10,no,no
4236,11,10,no,yes
4237,11,12,no,no
4238,12,13,no,no
4239,13,14,no,no
4240,0,1,no,no
4241,1,2,no,no
4242,3,2,yes,yes
4243,4,3,no,yes
4244,5,4,no,yes
4245,5,6,no,no
4246,6,7,no,no
4247,7,8,no,no
4248,8,9,no,no
4249,10,9,no,yes
4250,11,10,no,yes
4251,12,11,no,yes
4252,13,12,no,yes
4253,14,13,no,yes
4254,15,14,no,yes
4255,16,15,no,yes
4256,16,17,no,no
4257,0,1,no,no
4258,2,1,no,yes
4259,2,3,no,no
4260,4,3,no,yes
4261,5,4,no,yes
4262,6,5,no,yes
4263,6,7,no,no
4264,8,7,no,yes
4265,9,8,no,yes
4266,9,10,no,no
4267,11,10,no,yes
4268,12,11,no,yes
4269,12,13,no,no
4270,14,13,no,yes
4271,15,14,no,yes
4272,15,16,no,no
4273,17,16,no,yes
4274,0,1,no,no
4275,2,1,no,yes
4276,3,2,no,yes
4277,3,4,no,no
4278,5,4,no,yes
4279,5,6,no,no
4280,7,6,no,yes
4281,7,8,no,no
4282,9,8,no,yes
4283,10,9,no,yes
4284,11,10,yes,yes
4285,12,11,no,yes
4286,13,12,no,yes
4287,14,13,no,yes
4288,14,15,no,no
4289,15,16,no,no
4290,17,16,no,yes
4291,0,1,no,no
4292,1,2,no,no
4293,3,2,no,yes
4294,3,4,no,no
4295,4,5,no,no
4296,6,5,no,yes
4297,6,7,no,no
4298,7,8,no,no
4299,9,8,no,yes
4300,9,10,no,no
4301,11,10,no,yes
4302,12,11,no,yes
4303,12,13,no,no
4304,14,13,no,yes
4305,14,15,no,no
4306,15,16,no,no
4307,17,16,no,yes
4308,1,0,no,yes
4309,2,1,no,yes
4310,3,2,no,yes
4311,3,4,no,no
4312,5,4,no,yes
4313,5,6,no,no
4314,6,7,no,no
4315,8,7,no,yes
4316,8,9,no,no
4317,10,9,no,yes
4318,10,11,no,no
4319,12,11,no,yes
4320,12,13,no,no
4321,13,14,no,no
4322,15,14,no,yes
4323,15,16,no,no
4324,17,16,no,yes
4325,18,17,no,yes
4326,18,19,no,no
4327,19,20,no,no
4328,20,21,no,no
4329,22,21,no,yes
4330,23,22,no,yes
4331,24,23,no,yes
4332,25,24,no,yes
4333,26,25,no,yes
4334,27,26,no,yes
4335,28,27,no,yes
4336,29,28,no,yes
4337,0,1,no,no
4338,2,1,no,yes
4339,2,3,no,no
4340,4,3,yes,yes
4341,4,5,no,no
4342,5,6,no,no
4343,6,7,no,no
4344,7,8,no,no
4345,8,9,no,no
4346,10,9,no,yes
4347,11,10,no,yes
4348,12,11,no,yes
4349,12,13,no,no
4350,14,13,no,yes
4351,15,14,no,yes
4352,15,16,no,no
4353,17,16,no,yes
4354,17,18,no,no
4355,18,19,no,no
4356,19,20,no,no
4357,21,20,no,yes
4358,21,22,no,no
4359,22,23,no,no
4360,1,0,no,yes
4361,1,2,no,no
4362,3,2,no,yes
4363,3,4,no,no
4364,4,5,no,no
4365,6,5,no,yes
4366,6,7,no,no
4367,7,8,no,no
4368,9,8,no,yes
4369,9,10,no,no
4370,11,10,no,yes
4371,12,11,no,yes
4372,12,13,no,no
4373,14,13,no,yes
4374,15,14,no,yes
4375,15,16,no,no
4376,17,16,no,yes
4377,17,18,no,no
4378,19,18,no,yes
4379,19,20,yes,no
4380,1,0,no,yes
4381,2,1,no,yes
4382,3,2,no,yes
4383,4,3,no,yes
4384,5,4,no,yes
4385,6,5,no,yes
4386,7,6,no,yes
4387,7,8,no,no
4388,9,8,no,yes
4389,9,10,no,no
4390,11,10,no,yes
4391,12,11,no,yes
4392,13,12,no,yes
4393,13,14,no,no
4394,14,15,no,no
4395,15,16,no,no
4396,17,16,no,yes
4397,18,17,no,yes
4398,18,19,no,no
4399,20,19,no,yes
4400,0,1,no,no
4401,1,2,no,no
4402,3,2,no,yes
4403,3,4,no,no
4404,4,5,no,no
4405,6,5,no,yes
4406,6,7,no,no
4407,7,8,no,no
4408,9,8,no,yes
4409,10,9,no,yes
4410,10,11,no,no
4411,12,11,no,yes
4412,13,12,no,yes
4413,13,14,no,no
4414,15,14,no,yes
4415,15,16,no,no
4416,16,17,no,no
4417,17,18,no,no
4418,18,19,no,no
4419,20,19,yes,yes
4420,1,0,no,yes
4421,1,2,no,no
4422,3,2,no,yes
4423,4,3,no,yes
4424,5,4,no,yes
4425,5,6,no,no
4426,6,7,no,no
4427,8,7,no,yes
4428,8,9,no,no
4429,9,10,no,no
4430,11,10,no,yes
4431,11,12,no,no
4432,12,13,no,no
4433,13,14,no,no
4434,14,15,no,no
4435,16,15,no,yes
4436,16,17,no,no
4437,1,0,no,yes
4438,1,2,no,no
4439,3,2,no,yes
4440,4,3,no,yes
4441,5,4,no,yes
4442,5,6,no,no
4443,7,6,no,yes
4444,7,8,no,no
4445,9,8,no,yes
4446,9,10,no,no
4447,10,11,no,no
4448,12,11,no,yes
4449,13,12,yes,yes
4450,14,13,no,yes
4451,0,1,no,no
4452,2,1,no,yes
4453,3,2,no,yes
4454,3,4,no,no
4455,4,5,no,no
4456,5,6,no,no
4457,6,7,no,no
4458,7,8,no,no
4459,9,8,no,yes
4460,9,10,no,no
4461,11,10,no,yes
4462,12,11,no,yes
4463,12,13,no,no
4464,13,14,no,no
4465,14,15,no,no
4466,15,16,no,no
4467,17,16,no,yes
4468,18,17,no,yes
4469,18,19,no,no
4470,19,20,no,no
4471,1,0,no,yes
4472,1,2,no,no
4473,2,3,no,no
4474,4,3,no,yes
4475,5,4,no,yes
4476,5,6,no,no
4477,7,6,no,yes
4478,8,7,no,yes
4479,8,9,no,no
4480,10,9,no,yes
4481,11,10,no,yes
4482,11,12,no,no
4483,12,13,no,no
4484,14,13,no,yes
4485,14,15,no,no
4486,15,16,no,no
4487,16,17,no,no
4488,17,18,no,no
4489,19,18,no,yes
4490,20,19,no,yes
4491,21,20,no,yes
4492,21,22,no,no
4493,23,22,no,yes
4494,24,23,no,yes
4495,24,25,no,no
4496,25,26,no,no
4497,26,27,no,no
4498,28,27,no,yes
4499,29,28,no,yes
4500,29,30,no,no
4501,30,31,no,no
4502,32,31,no,yes
4503,32,33,no,no
4504,34,33,no,yes
4505,34,35,no,no
4506,35,36,no,no
4507,36,37,no,no
4508,37,38,no,no
4509,38,39,no,no
4510,39,40,no,no
4511,40,41,no,no
4512,1,0,no,yes
4513,2,1,no,yes
4514,2,3,no,no
4515,3,4,no,no
4516,5,4,no,yes
4517,5,6,no,no
4518,7,6,no,yes
4519,8,7,no,yes
4520,9,8,no,yes
4521,9,10,no,no
4522,10,11,no,no
4523,1,0,no,yes
4524,1,2,no,no
4525,3,2,no,yes
4526,4,3,no,yes
4527,5,4,no,yes
4528,5,6,no,no
4529,7,6,yes,yes
4530,7,8,no,no
4531,9,8,no,yes
4532,9,10,no,no
4533,11,10,no,yes
4534,11,12,no,no
4535,12,13,no,no
4536,13,14,no,no
4537,14,15,no,no
4538,16,15,no,yes
4539,16,17,no,no
4540,18,17,no,yes
4541,19,18,yes,yes
4542,20,19,yes,yes
4543,21,20,no,yes
4544,22,21,no,yes
4545,22,23,no,no
4546,24,23,no,yes
4547,25,24,no,yes
4548,26,25,no,yes
4549,0,1,no,no
4550,2,1,no,yes
4551,3,2,no,yes
4552,4,3,no,yes
4553,4,5,no,no
4554,5,6,no,no
4555,7,6,no,yes
4556,7,8,no,no
4557,9,8,no,yes
4558,9,10,no,no
4559,10,11,no,no
4560,0,1,no,no
4561,1,2,no,no
4562,3,2,no,yes
4563,3,4,no,no
4564,4,5,no,no
4565,6,5,no,yes
4566,7,6,no,yes
4567,8,7,no,yes
4568,8,9,no,no
4569,10,9,no,yes
4570,10,11,no,no
4571,1,0,no,yes
4572,1,2,no,no
4573,2,3,no,no
4574,4,3,no,yes
4575,5,4,no,yes
4576,5,6,no,no
4577,7,6,no,yes
4578,8,7,no,yes
4579,8,9,no,no
4580,9,10,no,no
4581,10,11,no,no
4582,12,11,no,yes
4583,13,12,no,yes
4584,14,13,yes,yes
4585,15,14,no,yes
4586,16,15,no,yes
4587,16,17,no,no
4588,18,17,no,yes
4589,18,19,no,no
4590,19,20,no,no
4591,21,20,no,yes
4592,22,21,no,yes
4593,23,22,no,yes
4594,0,1,no,no
4595,1,2,no,no
4596,3,2,no,yes
4597,3,4,no,no
4598,4,5,no,no
4599,6,5,no,yes
4600,6,7,no,no
4601,7,8,no,no
4602,9,8,no,yes
4603,10,9,no,yes
4604,10,11,no,no
4605,12,11,yes,yes
4606,13,12,no,yes
4607,13,14,no,no
4608,1,0,no,yes
4609,1,2,no,no
4610,3,2,no,yes
4611,4,3,no,yes
4612,4,5,no,no
4613,6,5,no,yes
4614,6,7,no,no
4615,8,7,no,yes
4616,8,9,no,no
4617,9,10,no,no
4618,10,11,no,no
4619,12,11,no,yes
4620,12,13,no,no
4621,13,14,no,no
4622,14,15,no,no
4623,15,16,no,no
4624,17,16,yes,yes
4625,0,1,no,no
4626,2,1,no,yes
4627,2,3,no,no
4628,4,3,yes,yes
4629,5,4,no,yes
4630,6,5,no,yes
4631,7,6,no,yes
4632,7,8,no,no
4633,9,8,no,yes
4634,10,9,no,yes
4635,10,11,no,no
4636,12,11,no,yes
4637,12,13,no,no
4638,14,13,no,yes
4639,15,14,no,yes
4640,16,15,no,yes
4641,17,16,no,yes
4642,17,18,no,no
4643,18,19,no,no
4644,20,19,no,yes
4645,20,21,no,no
4646,21,22,no,no
4647,22,23,no,no
4648,0,1,no,no
4649,2,1,no,yes
4650,3,2,no,yes
4651,4,3,no,yes
4652,4,5,no,no
4653,6,5,no,yes
4654,6,7,no,no
4655,8,7,yes,yes
4656,8,9,no,no
4657,9,10,no,no
4658,10,11,no,no
4659,0,1,no,no
4660,1,2,no,no
4661,2,3,no,no
4662,3,4,no,no
4663,4,5,no,no
4664,5,6,no,no
4665,6,7,no,no
4666,7,8,no,no
4667,9,8,no,yes
4668,9,10,no,no
4669,10,11,no,no
4670,11,12,no,no
4671,13,12,no,yes
4672,13,14,no,no
4673,15,14,no,yes
4674,16,15,no,yes
4675,17,16,no,yes
4676,0,1,no,no
4677,2,1,no,yes
4678,3,2,no,yes
4679,3,4,no,no
4680,5,4,no,yes
4681,6,5,no,yes
4682,6,7,no,no
4683,7,8,no,no
4684,9,8,no,yes
4685,10,9,no,yes
4686,11,10,no,yes
4687,12,11,no,yes
4688,12,13,no,no
4689,13,14,no,no
4690,14,15,no,no
4691,15,16,no,no
4692,16,17,no,no
4693,17,18,no,no
4694,19,18,no,yes
4695,20,19,no,yes
4696,1,0,no,yes
4697,2,1,no,yes
4698,2,3,no,no
4699,3,4,no,no
4700,4,5,no,no
4701,5,6,no,no
4702,6,7,no,no
4703,8,7,no,yes
4704,8,9,no,no
4705,9,10,no,no
4706,11,10,no,yes
4707,12,11,no,yes
4708,13,12,no,yes
4709,14,13,yes,yes
4710,1,0,no,yes
4711,1,2,no,no
4712,2,3,no,no
4713,4,3,no,yes
4714,4,5,no,no
4715,6,5,no,yes
4716,6,7,no,no
4717,8,7,no,yes
4718,9,8,no,yes
4719,10,9,no,yes
4720,10,11,no,no
4721,11,12,no,no
4722,13,12,no,yes
4723,14,13,no,yes
4724,0,1,no,no
4725,2,1,no,yes
4726,2,3,no,no
4727,3,4,no,no
4728,5,4,no,yes
4729,6,5,no,yes
4730,6,7,no,no
4731,8,7,no,yes
4732,9,8,no,yes
4733,10,9,no,yes
4734,10,11,no,no
4735,11,12,no,no
4736,12,13,no,no
4737,14,13,no,yes
4738,14,15,no,no
4739,15,16,no,no
4740,16,17,no,no
4741,17,18,no,no
4742,18,19,no,no
4743,20,19,no,yes
4744,0,1,no,no
4745,2,1,no,yes
4746,3,2,no,yes
4747,4,3,no,yes
4748,5,4,no,yes
4749,5,6,no,no
4750,7,6,no,yes
4751,7,8,no,no
4752,9,8,no,yes
4753,9,10,no,no
4754,11,10,no,yes
4755,12,11,no,yes
4756,12,13,no,no
4757,13,14,no,no
4758,14,15,no,no
4759,15,16,no,no
4760,17,16,no,yes
4761,17,18,no,no
4762,18,19,no,no
4763,19,20,no,no
4764,0,1,no,no
4765,2,1,no,yes
4766,2,3,no,no
4767,3,4,no,no
4768,4,5,no,no
4769,6,5,no,yes
4770,7,6,no,yes
4771,8,7,no,yes
4772,9,8,no,yes
4773,10,9,no,yes
4774,10,11,no,no
4775,11,12,no,no
4776,13,12,no,yes
4777,14,13,yes,yes
4778,0,1,no,no
4779,1,2,no,no
4780,2,3,no,no
4781,4,3,no,yes
4782,5,4,no,yes
4783,5,6,no,no
4784,6,7,no,no
4785,8,7,no,yes
4786,8,9,no,no
4787,10,9,no,yes
4788,11,10,no,yes
4789,12,11,no,yes
4790,13,12,no,yes
4791,13,14,no,no
4792,15,14,no,yes
4793,16,15,no,yes
4794,16,17,no,no
4795,18,17,no,yes
4796,19,18,no,yes
4797,20,19,no,yes
4798,20,21,no,no
4799,22,21,no,yes
4800,23,22,yes,yes
4801,23,24,no,no
4802,24,25,no,no
4803,25,26,no,no
4804,1,0,no,yes
4805,1,2,no,no
4806,3,2,no,yes
4807,3,4,no,no
4808,4,5,no,no
4809,6,5,no,yes
4810,7,6,no,yes
4811,8,7,no,yes
4812,8,9,no,no
4813,10,9,no,yes
4814,11,10,no,yes
4815,12,11,no,yes
4816,13,12,yes,yes
4817,13,14,no,no
4818,14,15,no,no
4819,15,16,no,no
4820,17,16,no,yes
4821,0,1,no,no
4822,1,2,no,no
4823,2,3,no,no
4824,4,3,no,yes
4825,5,4,no,yes
4826,6,5,no,yes
4827,6,7,no,no
4828,8,7,no,yes
4829,9,8,no,yes
4830,10,9,no,yes
4831,11,10,no,yes
4832,11,12,no,no
4833,13,12,no,yes
4834,13,14,no,no
4835,15,14,no,yes
4836,16,15,no,yes
4837,16,17,no,no
4838,1,0,no,yes
4839,2,1,no,yes
4840,3,2,no,yes
4841,4,3,no,yes
4842,5,4,yes,yes
4843,5,6,no,no
4844,6,7,no,no
4845,8,7,no,yes
4846,9,8,no,yes
4847,9,10,no,no
4848,11,10,no,yes
4849,12,11,no,yes
4850,13,12,yes,yes
4851,13,14,no,no
4852,14,15,no,no
4853,16,15,no,yes
4854,17,16,no,yes
4855,17,18,no,no
4856,18,19,no,no
4857,20,19,no,yes
4858,1,0,no,yes
4859,1,2,no,no
4860,3,2,no,yes
4861,4,3,no,yes
4862,4,5,no,no
4863,6,5,no,yes
4864,6,7,no,no
4865,8,7,no,yes
4866,9,8,no,yes
4867,9,10,no,no
4868,10,11,no,no
4869,12,11,no,yes
4870,13,12,no,yes
4871,14,13,no,yes
4872,15,14,no,yes
4873,16,15,no,yes
4874,16,17,no,no
4875,18,17,no,yes
4876,18,19,no,no
4877,20,19,no,yes
4878,1,0,no,yes
4879,2,1,no,yes
4880,3,2,no,yes
4881,3,4,no,no
4882,5,4,no,yes
4883,5,6,no,no
4884,7,6,no,yes
4885,8,7,no,yes
4886,1,0,no,yes
4887,1,2,no,no
4888,2,3,no,no
4889,4,3,no,yes
4890,5,4,no,yes
4891,6,5,no,yes
4892,7,6,no,yes
4893,8,7,no,yes
4894,8,9,no,no
4895,9,10,no,no
4896,11,10,no,yes
4897,11,12,no,no
4898,12,13,no,no
4899,13,14,no,no
4900,15,14,no,yes
4901,16,15,no,yes
4902,17,16,no,yes
4903,18,17,no,yes
4904,19,18,no,yes
4905,19,20,no,no
4906,21,20,no,yes
4907,22,21,no,yes
4908,23,22,no,yes
4909,24,23,no,yes
4910,24,25,no,no
4911,26,25,no,yes
4912,26,27,no,no
4913,27,28,no,no
4914,28,29,no,no
4915,29,30,no,no
4916,30,31,no,no
4917,31,32,no,no
4918,0,1,no,no
4919,1,2,no,no
4920,3,2,no,yes
4921,3,4,no,no
4922,4,5,no,no
4923,6,5,no,yes
4924,7,6,no,yes
4925,7,8,no,no
4926,8,9,no,no
4927,9,10,no,no
4928,10,11,no,no
4929,11,12,no,no
4930,13,12,no,yes
4931,13,14,no,no
4932,14,15,no,no
4933,16,15,no,yes
4934,16,17,no,no
4935,17,18,no,no
4936,18,19,no,no
4937,20,19,no,yes
4938,21,20,no,yes
4939,21,22,no,no
4940,22,23,no,no
4941,23,24,no,no
4942,24,25,no,no
4943,25,26,no,no
4944,0,1,no,no
4945,2,1,no,yes
4946,3,2,no,yes
4947,3,4,no,no
4948,5,4,no,yes
4949,6,5,no,yes
4950,6,7,no,no
4951,7,8,no,no
4952,8,9,no,no
4953,10,9,no,yes
4954,10,11,no,no
4955,11,12,no,no
4956,12,13,no,no
4957,14,13,no,yes
4958,14,15,no,no
4959,15,16,no,no
4960,17,16,no,yes
4961,17,18,no,no
4962,18,19,no,no
4963,20,19,no,yes
4964,1,0,no,yes
4965,1,2,no,no
4966,2,3,no,no
4967,3,4,no,no
4968,5,4,no,yes
4969,5,6,no,no
4970,7,6,no,yes
4971,7,8,no,no
4972,8,9,no,no
4973,9,10,no,no
4974,11,10,no,yes
4975,12,11,no,yes
4976,12,13,no,no
4977,14,13,no,yes
4978,15,14,yes,yes
4979,15,16,no,no
4980,17,16,no,yes
4981,1,0,no,yes
4982,2,1,no,yes
4983,3,2,no,yes
4984,4,3,no,yes
4985,5,4,no,yes
4986,6,5,no,yes
4987,6,7,no,no
4988,7,8,no,no
4989,9,8,no,yes
4990,9,10,no,no
4991,11,10,no,yes
4992,12,11,no,yes
4993,13,12,no,yes
4994,14,13,no,yes
4995,1,0,no,yes
4996,1,2,no,no
4997,3,2,no,yes
4998,4,3,no,yes
4999,4,5,no,no
5000,6,5,no,yes
5001,6,7,no,no
5002,8,7,no,yes
5003,8,9,no,no
5004,9,10,no,no
5005,10,11,no,no
5006,11,12,no,no
5007,13,12,no,yes
5008,14,13,no,yes
5009,0,1,no,no
5010,2,1,no,yes
5011,3,2,no,yes
5012,3,4,no,no
5013,4,5,no,no
5014,5,6,no,no
5015,6,7,no,no
5016,8,7,no,yes
5017,9,8,yes,yes
5018,10,9,no,yes
5019,10,11,no,no
5020,12,11,no,yes
5021,13,12,no,yes
5022,13,14,no,no
5023,14,15,no,no
5024,16,15,no,yes
5025,17,16,no,yes
5026,17,18,no,no
5027,19,18,no,yes
5028,20,19,no,yes
5029,20,21,no,no
5030,21,22,no,no
5031,23,22,no,yes
5032,24,23,no,yes
5033,25,24,no,yes
5034,26,25,no,yes
5035,26,27,no,no
5036,27,28,no,no
5037,28,29,no,no
5038,0,1,no,no
5039,2,1,yes,yes
5040,2,3,no,no
5041,4,3,yes,yes
5042,4,5,no,no
5043,5,6,no,no
5044,6,7,no,no
5045,7,8,no,no
5046,8,9,no,no
5047,9,10,no,no
5048,10,11,no,no
5049,0,1,no,no
5050,2,1,no,yes
5051,3,2,no,yes
5052,4,3,no,yes
5053,5,4,no,yes
5054,5,6,no,no
5055,6,7,no,no
5056,8,7,no,yes
5057,8,9,no,no
5058,9,10,no,no
5059,11,10,no,yes
5060,11,12,no,no
5061,12,13,no,no
5062,14,13,no,yes
5063,14,15,no,no
5064,16,15,no,yes
5065,16,17,no,no
5066,17,18,no,no
5067,18,19,no,no
5068,20,19,no,yes
5069,1,0,no,yes
5070,1,2,no,no
5071,3,2,no,yes
5072,4,3,no,yes
5073,5,4,no,yes
5074,6,5,no,yes
5075,7,6,no,yes
5076,7,8,no,no
5077,8,9,no,no
5078,9,10,no,no
5079,10,11,no,no
5080,12,11,no,yes
5081,12,13,no,no
5082,13,14,no,no
5083,14,15,no,no
5084,15,16,no,no
5085,16,17,no,no
5086,18,17,no,yes
5087,19,18,no,yes
5088,19,20,no,no
5089,21,20,no,yes
5090,22,21,no,yes
5091,23,22,no,yes
5092,24,23,no,yes
5093,24,25,no,no
5094,26,25,no,yes
5095,0,1,no,no
5096,1,2,no,no
5097,2,3,no,no
5098,4,3,no,yes
5099,5,4,no,yes
5100,6,5,no,yes
5101,7,6,no,yes
5102,7,8,no,no
5103,8,9,no,no
5104,10,9,no,yes
5105,10,11,no,no
5106,11,12,no,no
5107,12,13,no,no
5108,13,14,no,no
5109,15,14,no,yes
5110,15,16,no,no
5111,17,16,no,yes
5112,17,18,no,no
5113,18,19,no,no
5114,20,19,yes,yes
5115,1,0,no,yes
5116,1,2,no,no
5117,3,2,no,yes
5118,4,3,no,yes
5119,4,5,no,no
5120,5,6,no,no
5121,6,7,no,no
5122,8,7,no,yes
5123,9,8,no,yes
5124,9,10,no,no
5125,11,10,no,yes
5126,11,12,no,no
5127,12,13,no,no
5128,14,13,no,yes
5129,14,15,no,no
5130,15,16,no,no
5131,16,17,no,no
5132,17,18,no,no
5133,19,18,no,yes
5134,19,20,no,no
5135,20,21,no,no
5136,22,21,no,yes
5137,23,22,no,yes
5138,24,23,no,yes
5139,24,25,no,no
5140,25,26,no,no
5141,1,0,no,yes
5142,2,1,no,yes
5143,2,3,no,no
5144,3,4,no,no
5145,5,4,no,yes
5146,6,5,no,yes
5147,6,7,no,no
5148,7,8,no,no
5149,9,8,no,yes
5150,9,10,no,no
5151,11,10,no,yes
5152,12,11,no,yes
5153,13,12,no,yes
5154,14,13,no,yes
5155,15,14,no,yes
5156,16,15,no,yes
5157,16,17,no,no
5158,17,18,no,no
5159,18,19,no,no
5160,20,19,no,yes
5161,21,20,no,yes
5162,21,22,no,no
5163,22,23,no,no
5164,24,23,yes,yes
5165,24,25,no,no
5166,26,25,no,yes
5167,26,27,no,no
5168,28,27,no,yes
5169,28,29,no,no
5170,30,29,no,yes
5171,31,30,yes,yes
5172,32,31,no,yes
5173,1,0,no,yes
5174,2,1,no,yes
5175,3,2,no,yes
5176,4,3,no,yes
5177,5,4,no,yes
5178,6,5,no,yes
5179,6,7,no,no
5180,8,7,no,yes
5181,9,8,no,yes
5182,9,10,no,no
5183,11,10,no,yes
5184,11,12,no,no
5185,12,13,no,no
5186,14,13,no,yes
5187,14,15,no,no
5188,16,15,no,yes
5189,16,17,no,no
5190,18,17,no,yes
5191,18,19,no,no
5192,20,19,yes,yes
5193,1,0,no,yes
5194,1,2,no,no
5195,3,2,no,yes
5196,4,3,no,yes
5197,4,5,no,no
5198,5,6,no,no
5199,6,7,no,no
5200,8,7,no,yes
5201,9,8,no,yes
5202,9,10,no,no
5203,10,11,no,no
5204,12,11,no,yes
5205,12,13,no,no
5206,13,14,no,no
5207,1,0,no,yes
5208,1,2,no,no
5209,3,2,no,yes
5210,4,3,no,yes
5211,5,4,no,yes
5212,5,6,no,no
5213,7,6,no,yes
5214,8,7,no,yes
5215,8,9,no,no
5216,10,9,no,yes
5217,11,10,no,yes
5218,11,12,no,no
5219,12,13,no,no
5220,14,13,no,yes
5221,0,1,no,no
5222,1,2,no,no
5223,2,3,no,no
5224,4,3,no,yes
5225,4,5,no,no
5226,6,5,no,yes
5227,7,6,no,yes
5228,8,7,no,yes
5229,9,8,no,yes
5230,10,9,no,yes
5231,11,10,no,yes
5232,11,12,no,no
5233,13,12,no,yes
5234,14,13,no,yes
5235,1,0,yes,yes
5236,1,2,no,no
5237,2,3,no,no
5238,3,4,no,no
5239,5,4,no,yes
5240,6,5,no,yes
5241,6,7,no,no
5242,8,7,no,yes
5243,9,8,no,yes
5244,9,10,no,no
5245,11,10,no,yes
5246,11,12,no,no
5247,12,13,no,no
5248,13,14,no,no
5249,14,15,no,no
5250,16,15,no,yes
5251,17,16,no,yes
5252,18,17,no,yes
5253,19,18,no,yes
5254,20,19,yes,yes
5255,0,1,no,no
5256,2,1,no,yes
5257,3,2,no,yes
5258,3,4,no,no
5259,4,5,no,no
5260,6,5,yes,yes
5261,6,7,no,no
5262,7,8,no,no
5263,8,9,no,no
5264,10,9,no,yes
5265,10,11,no,no
5266,12,11,no,yes
5267,13,12,no,yes
5268,13,14,no,no
5269,15,14,yes,yes
5270,15,16,no,no
5271,17,16,no,yes
5272,0,1,no,no
5273,2,1,no,yes
5274,2,3,no,no
5275,4,3,no,yes
5276,4,5,no,no
5277,6,5,no,yes
5278,7,6,no,yes
5279,8,7,no,yes
5280,9,8,no,yes
5281,9,10,no,no
5282,10,11,no,no
5283,11,12,no,no
5284,12,13,no,no
5285,13,14,no,no
5286,15,14,no,yes
5287,15,16,no,no
5288,17,16,no,yes
5289,18,17,no,yes
5290,19,18,no,yes
5291,20,19,yes,yes
5292,20,21,no,no
5293,22,21,no,yes
5294,22,23,no,no
5295,1,0,no,yes
5296,2,1,no,yes
5297,2,3,no,no
5298,4,3,no,yes
5299,5,4,no,yes
5300,6,5,no,yes
5301,6,7,no,no
5302,7,8,no,no
5303,8,9,no,no
5304,10,9,no,yes
5305,10,11,no,no
5306,12,11,no,yes
5307,12,13,no,no
5308,14,13,no,yes
5309,14,15,no,no
5310,15,16,no,no
5311,16,17,no,no
5312,18,17,no,yes
5313,19,18,no,yes
5314,19,20,no,no
5315,1,0,no,yes
5316,2,1,yes,yes
5317,3,2,no,yes
5318,3,4,no,no
5319,4,5,no,no
5320,5,6,no,no
5321,6,7,no,no
5322,7,8,no,no
5323,8,9,no,no
5324,10,9,no,yes
5325,11,10,no,yes
5326,12,11,no,yes
5327,13,12,no,yes
5328,14,13,no,yes
5329,15,14,no,yes
