,step1,step2,prediction,gold
4160,8,9,yes,yes
4161,10,9,yes,no
4162,10,11,yes,yes
4163,11,12,yes,yes
4164,13,12,yes,no
4165,13,14,yes,yes
4166,14,15,yes,yes
4167,15,16,yes,yes
4168,17,16,no,no
4169,17,18,no,yes
4170,18,19,yes,yes
4171,19,20,yes,yes
4172,1,0,yes,no
4173,1,2,yes,yes
4174,2,3,yes,yes
4175,3,4,yes,yes
4176,4,5,yes,yes
4177,6,5,yes,no
4178,7,6,yes,no
4179,8,7,yes,no
4180,9,8,yes,no
4181,10,9,yes,no
4182,11,10,yes,no
4183,11,12,yes,yes
4184,12,13,yes,yes
4185,14,13,yes,no
4186,15,14,yes,no
4187,15,16,yes,yes
4188,16,17,yes,yes
4189,0,1,yes,yes
4190,2,1,yes,no
4191,2,3,yes,yes
4192,4,3,yes,no
4193,5,4,no,no
4194,5,6,yes,yes
4195,7,6,yes,no
4196,8,7,yes,no
4197,9,8,yes,no
4198,10,9,yes,no
4199,11,10,yes,no
4200,12,11,no,no
4201,13,12,yes,no
4202,13,14,yes,yes
4203,14,15,yes,yes
4204,15,16,yes,yes
4205,17,16,yes,no
4206,18,17,yes,no
4207,19,18,yes,no
4208,19,20,yes,yes
4209,1,0,yes,no
4210,2,1,yes,no
4211,2,3,yes,yes
4212,4,3,yes,no
4213,4,5,yes,yes
4214,6,5,yes,no
4215,6,7,yes,yes
4216,7,8,yes,yes
4217,8,9,yes,yes
4218,9,10,yes,yes
4219,10,11,yes,yes
4220,12,11,yes,no
4221,12,13,yes,yes
4222,14,13,yes,no
4223,15,14,yes,no
4224,15,16,yes,yes
4225,16,17,yes,yes
4226,1,0,yes,no
4227,1,2,yes,yes
4228,2,3,yes,yes
4229,3,4,yes,yes
4230,5,4,yes,no
4231,6,5,yes,no
4232,7,6,yes,no
4233,8,7,yes,no
4234,9,8,yes,no
4235,9,10,yes,yes
4236,11,10,yes,no
4237,11,12,yes,yes
4238,12,13,yes,yes
4239,13,14,yes,yes
4240,0,1,yes,yes
4241,1,2,yes,yes
4242,3,2,no,no
4243,4,3,yes,no
4244,5,4,yes,no
4245,5,6,yes,yes
4246,6,7,yes,yes
4247,7,8,yes,yes
4248,8,9,yes,yes
4249,10,9,yes,no
4250,11,10,yes,no
4251,12,11,yes,no
4252,13,12,yes,no
4253,14,13,yes,no
4254,15,14,yes,no
4255,16,15,yes,no
4256,16,17,yes,yes
4257,0,1,yes,yes
4258,2,1,yes,no
4259,2,3,yes,yes
4260,4,3,yes,no
4261,5,4,yes,no
4262,6,5,yes,no
4263,6,7,yes,yes
4264,8,7,yes,no
4265,9,8,yes,no
4266,9,10,yes,yes
4267,11,10,yes,no
4268,12,11,yes,no
4269,12,13,yes,yes
4270,14,13,yes,no
4271,15,14,yes,no
4272,15,16,yes,yes
4273,17,16,yes,no
4274,0,1,yes,yes
4275,2,1,yes,no
4276,3,2,yes,no
4277,3,4,yes,yes
4278,5,4,yes,no
4279,5,6,yes,yes
4280,7,6,yes,no
4281,7,8,yes,yes
4282,9,8,yes,no
4283,10,9,yes,no
4284,11,10,no,no
4285,12,11,yes,no
4286,13,12,yes,no
4287,14,13,yes,no
4288,14,15,yes,yes
4289,15,16,yes,yes
4290,17,16,yes,no
4291,0,1,yes,yes
4292,1,2,yes,yes
4293,3,2,yes,no
4294,3,4,yes,yes
4295,4,5,yes,yes
4296,6,5,yes,no
4297,6,7,yes,yes
4298,7,8,yes,yes
4299,9,8,yes,no
4300,9,10,yes,yes
4301,11,10,yes,no
4302,12,11,yes,no
4303,12,13,yes,yes
4304,14,13,yes,no
4305,14,15,yes,yes
4306,15,16,yes,yes
4307,17,16,yes,no
4308,1,0,yes,no
4309,2,1,yes,no
4310,3,2,yes,no
4311,3,4,yes,yes
4312,5,4,yes,no
4313,5,6,yes,yes
4314,6,7,yes,yes
4315,8,7,yes,no
4316,8,9,yes,yes
4317,10,9,yes,no
4318,10,11,yes,yes
4319,12,11,yes,no
4320,12,13,yes,yes
4321,13,14,yes,yes
4322,15,14,yes,no
4323,15,16,yes,yes
4324,17,16,yes,no
4325,18,17,yes,no
4326,18,19,yes,yes
4327,19,20,yes,yes
4328,20,21,yes,yes
4329,22,21,yes,no
4330,23,22,yes,no
4331,24,23,yes,no
4332,25,24,yes,no
4333,26,25,no,no
4334,27,26,yes,no
4335,28,27,yes,no
4336,29,28,no,no
4337,0,1,yes,yes
4338,2,1,yes,no
4339,2,3,yes,yes
4340,4,3,yes,no
4341,4,5,yes,yes
4342,5,6,yes,yes
4343,6,7,yes,yes
4344,7,8,yes,yes
4345,8,9,yes,yes
4346,10,9,yes,no
4347,11,10,yes,no
4348,12,11,yes,no
4349,12,13,yes,yes
4350,14,13,yes,no
4351,15,14,yes,no
4352,15,16,yes,yes
4353,17,16,yes,no
4354,17,18,yes,yes
4355,18,19,yes,yes
4356,19,20,yes,yes
4357,21,20,yes,no
4358,21,22,yes,yes
4359,22,23,yes,yes
4360,1,0,yes,no
4361,1,2,yes,yes
4362,3,2,yes,no
4363,3,4,yes,yes
4364,4,5,yes,yes
4365,6,5,yes,no
4366,6,7,yes,yes
4367,7,8,yes,yes
4368,9,8,yes,no
4369,9,10,yes,yes
4370,11,10,yes,no
4371,12,11,yes,no
4372,12,13,yes,yes
4373,14,13,yes,no
4374,15,14,yes,no
4375,15,16,yes,yes
4376,17,16,yes,no
4377,17,18,yes,yes
4378,19,18,no,no
4379,19,20,no,yes
4380,1,0,yes,no
4381,2,1,yes,no
4382,3,2,yes,no
4383,4,3,yes,no
4384,5,4,yes,no
4385,6,5,yes,no
4386,7,6,yes,no
4387,7,8,yes,yes
4388,9,8,yes,no
4389,9,10,yes,yes
4390,11,10,yes,no
4391,12,11,yes,no
4392,13,12,yes,no
4393,13,14,yes,yes
4394,14,15,yes,yes
4395,15,16,yes,yes
4396,17,16,yes,no
4397,18,17,yes,no
4398,18,19,yes,yes
4399,20,19,yes,no
4400,0,1,yes,yes
4401,1,2,yes,yes
4402,3,2,yes,no
4403,3,4,yes,yes
4404,4,5,yes,yes
4405,6,5,yes,no
4406,6,7,yes,yes
4407,7,8,yes,yes
4408,9,8,yes,no
4409,10,9,yes,no
4410,10,11,yes,yes
4411,12,11,yes,no
4412,13,12,yes,no
4413,13,14,yes,yes
4414,15,14,yes,no
4415,15,16,yes,yes
4416,16,17,yes,yes
4417,17,18,yes,yes
4418,18,19,yes,yes
4419,20,19,no,no
4420,1,0,yes,no
4421,1,2,yes,yes
4422,3,2,yes,no
4423,4,3,yes,no
4424,5,4,yes,no
4425,5,6,yes,yes
4426,6,7,yes,yes
4427,8,7,yes,no
4428,8,9,yes,yes
4429,9,10,yes,yes
4430,11,10,yes,no
4431,11,12,yes,yes
4432,12,13,yes,yes
4433,13,14,yes,yes
4434,14,15,yes,yes
4435,16,15,yes,no
4436,16,17,yes,yes
4437,1,0,yes,no
4438,1,2,yes,yes
4439,3,2,yes,no
4440,4,3,yes,no
4441,5,4,yes,no
4442,5,6,yes,yes
4443,7,6,yes,no
4444,7,8,yes,yes
4445,9,8,yes,no
4446,9,10,yes,yes
4447,10,11,yes,yes
4448,12,11,yes,no
4449,13,12,no,no
4450,14,13,yes,no
4451,0,1,yes,yes
4452,2,1,yes,no
4453,3,2,yes,no
4454,3,4,yes,yes
4455,4,5,yes,yes
4456,5,6,yes,yes
4457,6,7,yes,yes
4458,7,8,yes,yes
4459,9,8,yes,no
4460,9,10,yes,yes
4461,11,10,yes,no
4462,12,11,yes,no
4463,12,13,yes,yes
4464,13,14,yes,yes
4465,14,15,yes,yes
4466,15,16,yes,yes
4467,17,16,yes,no
4468,18,17,yes,no
4469,18,19,yes,yes
4470,19,20,yes,yes
4471,1,0,no,no
4472,1,2,yes,yes
4473,2,3,yes,yes
4474,4,3,yes,no
4475,5,4,yes,no
4476,5,6,yes,yes
4477,7,6,yes,no
4478,8,7,yes,no
4479,8,9,yes,yes
4480,10,9,yes,no
4481,11,10,yes,no
4482,11,12,yes,yes
4483,12,13,yes,yes
4484,14,13,yes,no
4485,14,15,yes,yes
4486,15,16,yes,yes
4487,16,17,yes,yes
4488,17,18,yes,yes
4489,19,18,yes,no
4490,20,19,yes,no
4491,21,20,yes,no
4492,21,22,yes,yes
4493,23,22,yes,no
4494,24,23,yes,no
4495,24,25,yes,yes
4496,25,26,yes,yes
4497,26,27,yes,yes
4498,28,27,yes,no
4499,29,28,yes,no
4500,29,30,yes,yes
4501,30,31,yes,yes
4502,32,31,yes,no
4503,32,33,yes,yes
4504,34,33,yes,no
4505,34,35,yes,yes
4506,35,36,yes,yes
4507,36,37,yes,yes
4508,37,38,yes,yes
4509,38,39,yes,yes
4510,39,40,yes,yes
4511,40,41,yes,yes
4512,1,0,yes,no
4513,2,1,yes,no
4514,2,3,yes,yes
4515,3,4,yes,yes
4516,5,4,yes,no
4517,5,6,yes,yes
4518,7,6,yes,no
4519,8,7,yes,no
4520,9,8,yes,no
4521,9,10,yes,yes
4522,10,11,yes,yes
4523,1,0,no,no
4524,1,2,yes,yes
4525,3,2,yes,no
4526,4,3,yes,no
4527,5,4,no,no
4528,5,6,yes,yes
4529,7,6,yes,no
4530,7,8,yes,yes
4531,9,8,yes,no
4532,9,10,yes,yes
4533,11,10,yes,no
4534,11,12,yes,yes
4535,12,13,yes,yes
4536,13,14,yes,yes
4537,14,15,yes,yes
4538,16,15,yes,no
4539,16,17,yes,yes
4540,18,17,yes,no
4541,19,18,no,no
4542,20,19,yes,no
4543,21,20,yes,no
4544,22,21,yes,no
4545,22,23,yes,yes
4546,24,23,yes,no
4547,25,24,yes,no
4548,26,25,yes,no
4549,0,1,yes,yes
4550,2,1,yes,no
4551,3,2,yes,no
4552,4,3,yes,no
4553,4,5,yes,yes
4554,5,6,yes,yes
4555,7,6,yes,no
4556,7,8,yes,yes
4557,9,8,yes,no
4558,9,10,yes,yes
4559,10,11,yes,yes
4560,0,1,yes,yes
4561,1,2,yes,yes
4562,3,2,yes,no
4563,3,4,yes,yes
4564,4,5,yes,yes
4565,6,5,yes,no
4566,7,6,yes,no
4567,8,7,yes,no
4568,8,9,yes,yes
4569,10,9,yes,no
4570,10,11,yes,yes
4571,1,0,yes,no
4572,1,2,yes,yes
4573,2,3,yes,yes
4574,4,3,yes,no
4575,5,4,yes,no
4576,5,6,yes,yes
4577,7,6,yes,no
4578,8,7,yes,no
4579,8,9,yes,yes
4580,9,10,yes,yes
4581,10,11,yes,yes
4582,12,11,yes,no
4583,13,12,yes,no
4584,14,13,yes,no
4585,15,14,yes,no
4586,16,15,yes,no
4587,16,17,yes,yes
4588,18,17,yes,no
4589,18,19,yes,yes
4590,19,20,yes,yes
4591,21,20,yes,no
4592,22,21,yes,no
4593,23,22,no,no
4594,0,1,yes,yes
4595,1,2,yes,yes
4596,3,2,yes,no
4597,3,4,yes,yes
4598,4,5,yes,yes
4599,6,5,yes,no
4600,6,7,yes,yes
4601,7,8,yes,yes
4602,9,8,yes,no
4603,10,9,yes,no
4604,10,11,yes,yes
4605,12,11,yes,no
4606,13,12,yes,no
4607,13,14,yes,yes
4608,1,0,yes,no
4609,1,2,yes,yes
4610,3,2,yes,no
4611,4,3,yes,no
4612,4,5,yes,yes
4613,6,5,yes,no
4614,6,7,yes,yes
4615,8,7,yes,no
4616,8,9,yes,yes
4617,9,10,yes,yes
4618,10,11,yes,yes
4619,12,11,yes,no
4620,12,13,yes,yes
4621,13,14,yes,yes
4622,14,15,yes,yes
4623,15,16,yes,yes
4624,17,16,no,no
4625,0,1,yes,yes
4626,2,1,yes,no
4627,2,3,yes,yes
4628,4,3,no,no
4629,5,4,yes,no
4630,6,5,no,no
4631,7,6,yes,no
4632,7,8,yes,yes
4633,9,8,yes,no
4634,10,9,yes,no
4635,10,11,yes,yes
4636,12,11,yes,no
4637,12,13,yes,yes
4638,14,13,yes,no
4639,15,14,yes,no
4640,16,15,yes,no
4641,17,16,yes,no
4642,17,18,yes,yes
4643,18,19,yes,yes
4644,20,19,yes,no
4645,20,21,yes,yes
4646,21,22,yes,yes
4647,22,23,yes,yes
4648,0,1,yes,yes
4649,2,1,yes,no
4650,3,2,yes,no
4651,4,3,yes,no
4652,4,5,yes,yes
4653,6,5,yes,no
4654,6,7,yes,yes
4655,8,7,yes,no
4656,8,9,yes,yes
4657,9,10,yes,yes
4658,10,11,yes,yes
4659,0,1,yes,yes
4660,1,2,yes,yes
4661,2,3,yes,yes
4662,3,4,yes,yes
4663,4,5,yes,yes
4664,5,6,yes,yes
4665,6,7,yes,yes
4666,7,8,yes,yes
4667,9,8,yes,no
4668,9,10,yes,yes
4669,10,11,yes,yes
4670,11,12,yes,yes
4671,13,12,yes,no
4672,13,14,yes,yes
4673,15,14,yes,no
4674,16,15,yes,no
4675,17,16,yes,no
4676,0,1,yes,yes
4677,2,1,yes,no
4678,3,2,yes,no
4679,3,4,yes,yes
4680,5,4,yes,no
4681,6,5,yes,no
4682,6,7,yes,yes
4683,7,8,yes,yes
4684,9,8,yes,no
4685,10,9,yes,no
4686,11,10,yes,no
4687,12,11,yes,no
4688,12,13,yes,yes
4689,13,14,yes,yes
4690,14,15,yes,yes
4691,15,16,yes,yes
4692,16,17,yes,yes
4693,17,18,yes,yes
4694,19,18,yes,no
4695,20,19,yes,no
4696,1,0,yes,no
4697,2,1,yes,no
4698,2,3,yes,yes
4699,3,4,yes,yes
4700,4,5,yes,yes
4701,5,6,yes,yes
4702,6,7,yes,yes
4703,8,7,yes,no
4704,8,9,yes,yes
4705,9,10,yes,yes
4706,11,10,yes,no
4707,12,11,yes,no
4708,13,12,yes,no
4709,14,13,yes,no
4710,1,0,yes,no
4711,1,2,yes,yes
4712,2,3,yes,yes
4713,4,3,yes,no
4714,4,5,yes,yes
4715,6,5,yes,no
4716,6,7,yes,yes
4717,8,7,yes,no
4718,9,8,yes,no
4719,10,9,yes,no
4720,10,11,yes,yes
4721,11,12,yes,yes
4722,13,12,yes,no
4723,14,13,yes,no
4724,0,1,yes,yes
4725,2,1,yes,no
4726,2,3,yes,yes
4727,3,4,yes,yes
4728,5,4,yes,no
4729,6,5,yes,no
4730,6,7,yes,yes
4731,8,7,yes,no
4732,9,8,yes,no
4733,10,9,yes,no
4734,10,11,yes,yes
4735,11,12,yes,yes
4736,12,13,yes,yes
4737,14,13,yes,no
4738,14,15,yes,yes
4739,15,16,yes,yes
4740,16,17,yes,yes
4741,17,18,yes,yes
4742,18,19,yes,yes
4743,20,19,yes,no
4744,0,1,yes,yes
4745,2,1,yes,no
4746,3,2,yes,no
4747,4,3,yes,no
4748,5,4,yes,no
4749,5,6,yes,yes
4750,7,6,yes,no
4751,7,8,yes,yes
4752,9,8,yes,no
4753,9,10,yes,yes
4754,11,10,yes,no
4755,12,11,yes,no
4756,12,13,yes,yes
4757,13,14,yes,yes
4758,14,15,yes,yes
4759,15,16,yes,yes
4760,17,16,yes,no
4761,17,18,yes,yes
4762,18,19,yes,yes
4763,19,20,yes,yes
4764,0,1,yes,yes
4765,2,1,yes,no
4766,2,3,yes,yes
4767,3,4,yes,yes
4768,4,5,yes,yes
4769,6,5,yes,no
4770,7,6,yes,no
4771,8,7,yes,no
4772,9,8,yes,no
4773,10,9,yes,no
4774,10,11,yes,yes
4775,11,12,yes,yes
4776,13,12,yes,no
4777,14,13,no,no
4778,0,1,yes,yes
4779,1,2,yes,yes
4780,2,3,yes,yes
4781,4,3,yes,no
4782,5,4,yes,no
4783,5,6,yes,yes
4784,6,7,yes,yes
4785,8,7,yes,no
4786,8,9,yes,yes
4787,10,9,yes,no
4788,11,10,yes,no
4789,12,11,yes,no
4790,13,12,yes,no
4791,13,14,yes,yes
4792,15,14,yes,no
4793,16,15,yes,no
4794,16,17,yes,yes
4795,18,17,yes,no
4796,19,18,yes,no
4797,20,19,yes,no
4798,20,21,yes,yes
4799,22,21,yes,no
4800,23,22,no,no
4801,23,24,yes,yes
4802,24,25,yes,yes
4803,25,26,yes,yes
4804,1,0,yes,no
4805,1,2,yes,yes
4806,3,2,yes,no
4807,3,4,yes,yes
4808,4,5,yes,yes
4809,6,5,yes,no
4810,7,6,yes,no
4811,8,7,yes,no
4812,8,9,yes,yes
4813,10,9,yes,no
4814,11,10,yes,no
4815,12,11,yes,no
4816,13,12,no,no
4817,13,14,yes,yes
4818,14,15,yes,yes
4819,15,16,yes,yes
4820,17,16,yes,no
4821,0,1,yes,yes
4822,1,2,yes,yes
4823,2,3,yes,yes
4824,4,3,yes,no
4825,5,4,yes,no
4826,6,5,yes,no
4827,6,7,yes,yes
4828,8,7,yes,no
4829,9,8,yes,no
4830,10,9,yes,no
4831,11,10,yes,no
4832,11,12,yes,yes
4833,13,12,yes,no
4834,13,14,yes,yes
4835,15,14,yes,no
4836,16,15,yes,no
4837,16,17,yes,yes
4838,1,0,yes,no
4839,2,1,yes,no
4840,3,2,yes,no
4841,4,3,yes,no
4842,5,4,yes,no
4843,5,6,yes,yes
4844,6,7,yes,yes
4845,8,7,yes,no
4846,9,8,yes,no
4847,9,10,yes,yes
4848,11,10,yes,no
4849,12,11,yes,no
4850,13,12,no,no
4851,13,14,yes,yes
4852,14,15,yes,yes
4853,16,15,yes,no
4854,17,16,yes,no
4855,17,18,yes,yes
4856,18,19,yes,yes
4857,20,19,yes,no
4858,1,0,no,no
4859,1,2,yes,yes
4860,3,2,yes,no
4861,4,3,yes,no
4862,4,5,yes,yes
4863,6,5,yes,no
4864,6,7,yes,yes
4865,8,7,yes,no
4866,9,8,yes,no
4867,9,10,yes,yes
4868,10,11,yes,yes
4869,12,11,yes,no
4870,13,12,yes,no
4871,14,13,yes,no
4872,15,14,yes,no
4873,16,15,yes,no
4874,16,17,yes,yes
4875,18,17,yes,no
4876,18,19,yes,yes
4877,20,19,no,no
4878,1,0,yes,no
4879,2,1,yes,no
4880,3,2,yes,no
4881,3,4,yes,yes
4882,5,4,yes,no
4883,5,6,yes,yes
4884,7,6,yes,no
4885,8,7,no,no
4886,1,0,yes,no
4887,1,2,yes,yes
4888,2,3,yes,yes
4889,4,3,yes,no
4890,5,4,yes,no
4891,6,5,yes,no
4892,7,6,yes,no
4893,8,7,yes,no
4894,8,9,yes,yes
4895,9,10,yes,yes
4896,11,10,yes,no
4897,11,12,yes,yes
4898,12,13,yes,yes
4899,13,14,yes,yes
4900,15,14,yes,no
4901,16,15,yes,no
4902,17,16,yes,no
4903,18,17,yes,no
4904,19,18,yes,no
4905,19,20,yes,yes
4906,21,20,yes,no
4907,22,21,yes,no
4908,23,22,no,no
4909,24,23,yes,no
4910,24,25,yes,yes
4911,26,25,yes,no
4912,26,27,yes,yes
4913,27,28,yes,yes
4914,28,29,yes,yes
4915,29,30,yes,yes
4916,30,31,yes,yes
4917,31,32,yes,yes
4918,0,1,yes,yes
4919,1,2,yes,yes
4920,3,2,yes,no
4921,3,4,yes,yes
4922,4,5,yes,yes
4923,6,5,yes,no
4924,7,6,yes,no
4925,7,8,yes,yes
4926,8,9,yes,yes
4927,9,10,yes,yes
4928,10,11,yes,yes
4929,11,12,yes,yes
4930,13,12,yes,no
4931,13,14,yes,yes
4932,14,15,yes,yes
4933,16,15,yes,no
4934,16,17,yes,yes
4935,17,18,yes,yes
4936,18,19,yes,yes
4937,20,19,yes,no
4938,21,20,yes,no
4939,21,22,yes,yes
4940,22,23,yes,yes
4941,23,24,yes,yes
4942,24,25,yes,yes
4943,25,26,yes,yes
4944,0,1,yes,yes
4945,2,1,yes,no
4946,3,2,yes,no
4947,3,4,yes,yes
4948,5,4,yes,no
4949,6,5,yes,no
4950,6,7,yes,yes
4951,7,8,yes,yes
4952,8,9,yes,yes
4953,10,9,yes,no
4954,10,11,yes,yes
4955,11,12,yes,yes
4956,12,13,yes,yes
4957,14,13,yes,no
4958,14,15,yes,yes
4959,15,16,yes,yes
4960,17,16,yes,no
4961,17,18,yes,yes
4962,18,19,yes,yes
4963,20,19,yes,no
4964,1,0,yes,no
4965,1,2,yes,yes
4966,2,3,yes,yes
4967,3,4,yes,yes
4968,5,4,yes,no
4969,5,6,yes,yes
4970,7,6,yes,no
4971,7,8,yes,yes
4972,8,9,yes,yes
4973,9,10,yes,yes
4974,11,10,yes,no
4975,12,11,yes,no
4976,12,13,yes,yes
4977,14,13,yes,no
4978,15,14,yes,no
4979,15,16,yes,yes
4980,17,16,yes,no
4981,1,0,no,no
4982,2,1,yes,no
4983,3,2,yes,no
4984,4,3,yes,no
4985,5,4,yes,no
4986,6,5,yes,no
4987,6,7,yes,yes
4988,7,8,yes,yes
4989,9,8,yes,no
4990,9,10,yes,yes
4991,11,10,yes,no
4992,12,11,yes,no
4993,13,12,yes,no
4994,14,13,yes,no
4995,1,0,yes,no
4996,1,2,yes,yes
4997,3,2,yes,no
4998,4,3,yes,no
4999,4,5,yes,yes
5000,6,5,yes,no
5001,6,7,yes,yes
5002,8,7,yes,no
5003,8,9,yes,yes
5004,9,10,yes,yes
5005,10,11,yes,yes
5006,11,12,yes,yes
5007,13,12,yes,no
5008,14,13,no,no
5009,0,1,yes,yes
5010,2,1,yes,no
5011,3,2,yes,no
5012,3,4,yes,yes
5013,4,5,yes,yes
5014,5,6,yes,yes
5015,6,7,yes,yes
5016,8,7,yes,no
5017,9,8,no,no
5018,10,9,yes,no
5019,10,11,yes,yes
5020,12,11,yes,no
5021,13,12,yes,no
5022,13,14,yes,yes
5023,14,15,yes,yes
5024,16,15,yes,no
5025,17,16,yes,no
5026,17,18,yes,yes
5027,19,18,yes,no
5028,20,19,yes,no
5029,20,21,yes,yes
5030,21,22,yes,yes
5031,23,22,yes,no
5032,24,23,yes,no
5033,25,24,yes,no
5034,26,25,yes,no
5035,26,27,yes,yes
5036,27,28,yes,yes
5037,28,29,yes,yes
5038,0,1,yes,yes
5039,2,1,yes,no
5040,2,3,yes,yes
5041,4,3,yes,no
5042,4,5,yes,yes
5043,5,6,yes,yes
5044,6,7,yes,yes
5045,7,8,yes,yes
5046,8,9,yes,yes
5047,9,10,yes,yes
5048,10,11,yes,yes
5049,0,1,yes,yes
5050,2,1,yes,no
5051,3,2,yes,no
5052,4,3,yes,no
5053,5,4,yes,no
5054,5,6,yes,yes
5055,6,7,yes,yes
5056,8,7,yes,no
5057,8,9,yes,yes
5058,9,10,yes,yes
5059,11,10,yes,no
5060,11,12,yes,yes
5061,12,13,yes,yes
5062,14,13,yes,no
5063,14,15,yes,yes
5064,16,15,yes,no
5065,16,17,yes,yes
5066,17,18,yes,yes
5067,18,19,yes,yes
5068,20,19,no,no
5069,1,0,yes,no
5070,1,2,yes,yes
5071,3,2,yes,no
5072,4,3,yes,no
5073,5,4,yes,no
5074,6,5,yes,no
5075,7,6,yes,no
5076,7,8,yes,yes
5077,8,9,yes,yes
5078,9,10,yes,yes
5079,10,11,yes,yes
5080,12,11,yes,no
5081,12,13,yes,yes
5082,13,14,yes,yes
5083,14,15,yes,yes
5084,15,16,yes,yes
5085,16,17,yes,yes
5086,18,17,yes,no
5087,19,18,yes,no
5088,19,20,yes,yes
5089,21,20,yes,no
5090,22,21,yes,no
5091,23,22,yes,no
5092,24,23,yes,no
5093,24,25,yes,yes
5094,26,25,no,no
5095,0,1,yes,yes
5096,1,2,yes,yes
5097,2,3,yes,yes
5098,4,3,yes,no
5099,5,4,yes,no
5100,6,5,yes,no
5101,7,6,yes,no
5102,7,8,yes,yes
5103,8,9,yes,yes
5104,10,9,yes,no
5105,10,11,yes,yes
5106,11,12,yes,yes
5107,12,13,yes,yes
5108,13,14,yes,yes
5109,15,14,yes,no
5110,15,16,yes,yes
5111,17,16,yes,no
5112,17,18,yes,yes
5113,18,19,yes,yes
5114,20,19,yes,no
5115,1,0,yes,no
5116,1,2,yes,yes
5117,3,2,yes,no
5118,4,3,yes,no
5119,4,5,yes,yes
5120,5,6,yes,yes
5121,6,7,yes,yes
5122,8,7,yes,no
5123,9,8,yes,no
5124,9,10,yes,yes
5125,11,10,yes,no
5126,11,12,yes,yes
5127,12,13,yes,yes
5128,14,13,yes,no
5129,14,15,yes,yes
5130,15,16,yes,yes
5131,16,17,yes,yes
5132,17,18,yes,yes
5133,19,18,yes,no
5134,19,20,yes,yes
5135,20,21,yes,yes
5136,22,21,yes,no
5137,23,22,yes,no
5138,24,23,yes,no
5139,24,25,yes,yes
5140,25,26,yes,yes
5141,1,0,yes,no
5142,2,1,yes,no
5143,2,3,yes,yes
5144,3,4,yes,yes
5145,5,4,yes,no
5146,6,5,yes,no
5147,6,7,yes,yes
5148,7,8,yes,yes
5149,9,8,yes,no
5150,9,10,yes,yes
5151,11,10,yes,no
5152,12,11,yes,no
5153,13,12,yes,no
5154,14,13,yes,no
5155,15,14,yes,no
5156,16,15,yes,no
5157,16,17,yes,yes
5158,17,18,yes,yes
5159,18,19,yes,yes
5160,20,19,yes,no
5161,21,20,yes,no
5162,21,22,yes,yes
5163,22,23,yes,yes
5164,24,23,yes,no
5165,24,25,yes,yes
5166,26,25,yes,no
5167,26,27,yes,yes
5168,28,27,yes,no
5169,28,29,yes,yes
5170,30,29,yes,no
5171,31,30,no,no
5172,32,31,yes,no
5173,1,0,yes,no
5174,2,1,yes,no
5175,3,2,yes,no
5176,4,3,yes,no
5177,5,4,yes,no
5178,6,5,yes,no
5179,6,7,yes,yes
5180,8,7,yes,no
5181,9,8,no,no
5182,9,10,yes,yes
5183,11,10,yes,no
5184,11,12,yes,yes
5185,12,13,yes,yes
5186,14,13,yes,no
5187,14,15,yes,yes
5188,16,15,yes,no
5189,16,17,yes,yes
5190,18,17,yes,no
5191,18,19,yes,yes
5192,20,19,yes,no
5193,1,0,yes,no
5194,1,2,yes,yes
5195,3,2,yes,no
5196,4,3,yes,no
5197,4,5,yes,yes
5198,5,6,yes,yes
5199,6,7,yes,yes
5200,8,7,yes,no
5201,9,8,yes,no
5202,9,10,yes,yes
5203,10,11,yes,yes
5204,12,11,yes,no
5205,12,13,yes,yes
5206,13,14,yes,yes
5207,1,0,yes,no
5208,1,2,yes,yes
5209,3,2,yes,no
5210,4,3,yes,no
5211,5,4,yes,no
5212,5,6,yes,yes
5213,7,6,yes,no
5214,8,7,yes,no
5215,8,9,yes,yes
5216,10,9,yes,no
5217,11,10,yes,no
5218,11,12,yes,yes
5219,12,13,yes,yes
5220,14,13,yes,no
5221,0,1,yes,yes
5222,1,2,yes,yes
5223,2,3,yes,yes
5224,4,3,yes,no
5225,4,5,yes,yes
5226,6,5,yes,no
5227,7,6,yes,no
5228,8,7,yes,no
5229,9,8,yes,no
5230,10,9,yes,no
5231,11,10,yes,no
5232,11,12,yes,yes
5233,13,12,no,no
5234,14,13,yes,no
5235,1,0,no,no
5236,1,2,yes,yes
5237,2,3,yes,yes
5238,3,4,yes,yes
5239,5,4,yes,no
5240,6,5,yes,no
5241,6,7,yes,yes
5242,8,7,yes,no
5243,9,8,yes,no
5244,9,10,yes,yes
5245,11,10,yes,no
5246,11,12,yes,yes
5247,12,13,yes,yes
5248,13,14,yes,yes
5249,14,15,yes,yes
5250,16,15,yes,no
5251,17,16,yes,no
5252,18,17,yes,no
5253,19,18,yes,no
5254,20,19,no,no
5255,0,1,yes,yes
5256,2,1,yes,no
5257,3,2,yes,no
5258,3,4,yes,yes
5259,4,5,yes,yes
5260,6,5,yes,no
5261,6,7,yes,yes
5262,7,8,yes,yes
5263,8,9,yes,yes
5264,10,9,yes,no
5265,10,11,yes,yes
5266,12,11,yes,no
5267,13,12,yes,no
5268,13,14,yes,yes
5269,15,14,yes,no
5270,15,16,yes,yes
5271,17,16,yes,no
5272,0,1,yes,yes
5273,2,1,yes,no
5274,2,3,yes,yes
5275,4,3,yes,no
5276,4,5,yes,yes
5277,6,5,yes,no
5278,7,6,yes,no
5279,8,7,yes,no
5280,9,8,yes,no
5281,9,10,yes,yes
