,step1,step2,prediction,gold
5798,10,15,yes,no
5799,16,11,yes,yes
5800,12,17,no,no
5801,13,18,no,no
5802,14,19,no,no
5803,20,15,yes,yes
5804,16,21,yes,no
5805,17,22,yes,no
5806,23,18,yes,yes
5807,5,0,yes,yes
5808,6,1,yes,yes
5809,7,2,yes,yes
5810,3,8,yes,no
5811,9,4,yes,yes
5812,5,10,yes,no
5813,6,11,yes,no
5814,12,7,yes,yes
5815,8,13,yes,no
5816,14,9,no,yes
5817,15,10,yes,yes
5818,16,11,yes,yes
5819,12,17,yes,no
5820,13,18,yes,no
5821,14,19,yes,no
5822,15,20,yes,no
5823,21,16,yes,yes
5824,17,22,yes,no
5825,18,23,no,no
5826,5,0,yes,yes
5827,1,6,no,no
5828,7,2,yes,yes
5829,8,3,yes,yes
5830,4,9,no,no
5831,10,5,yes,yes
5832,6,11,no,no
5833,0,5,no,no
5834,6,1,yes,yes
5835,2,7,yes,no
5836,8,3,yes,yes
5837,9,4,yes,yes
5838,10,5,yes,yes
5839,11,6,yes,yes
5840,12,7,yes,yes
5841,13,8,yes,yes
5842,9,14,yes,no
5843,0,5,yes,no
5844,6,1,yes,yes
5845,7,2,yes,yes
5846,8,3,yes,yes
5847,4,9,no,no
5848,5,10,yes,no
5849,6,11,yes,no
5850,12,7,yes,yes
5851,13,8,yes,yes
5852,14,9,yes,yes
5853,10,15,yes,no
5854,16,11,yes,yes
5855,12,17,yes,no
5856,18,13,yes,yes
5857,14,19,yes,no
5858,20,15,yes,yes
5859,5,0,no,yes
5860,1,6,yes,no
5861,2,7,yes,no
5862,8,3,yes,yes
5863,4,9,no,no
5864,5,10,no,no
5865,6,11,no,no
5866,12,7,yes,yes
5867,13,8,no,yes
5868,9,14,yes,no
5869,15,10,yes,yes
5870,11,16,no,no
5871,12,17,no,no
5872,13,18,no,no
5873,19,14,yes,yes
5874,15,20,yes,no
5875,21,16,yes,yes
5876,22,17,no,yes
5877,23,18,yes,yes
5878,19,24,no,no
5879,20,25,yes,no
5880,26,21,yes,yes
5881,27,22,yes,yes
5882,28,23,yes,yes
5883,24,29,yes,no
5884,0,5,yes,no
5885,6,1,yes,yes
5886,2,7,yes,no
5887,3,8,no,no
5888,4,9,yes,no
5889,5,10,no,no
5890,6,11,no,no
5891,7,12,no,no
5892,13,8,yes,yes
5893,9,14,no,no
5894,10,15,yes,no
5895,16,11,yes,yes
5896,17,12,no,yes
5897,13,18,yes,no
5898,19,14,yes,yes
5899,20,15,yes,yes
5900,16,21,yes,no
5901,17,22,no,no
5902,23,18,yes,yes
5903,19,24,yes,no
5904,25,20,yes,yes
5905,21,26,yes,no
5906,22,27,no,no
5907,23,28,no,no
5908,24,29,yes,no
5909,30,25,yes,yes
5910,31,26,yes,yes
5911,27,32,no,no
5912,5,0,yes,yes
5913,1,6,no,no
5914,7,2,yes,yes
5915,3,8,no,no
5916,9,4,yes,yes
5917,5,10,yes,no
5918,6,11,yes,no
5919,7,12,yes,no
5920,8,13,yes,no
5921,9,14,no,no
5922,5,0,yes,yes
5923,1,6,yes,no
5924,2,7,yes,no
5925,3,8,yes,no
5926,9,4,yes,yes
5927,5,10,yes,no
5928,11,6,yes,yes
5929,7,12,no,no
5930,8,13,yes,no
5931,14,9,yes,yes
5932,15,10,yes,yes
5933,16,11,yes,yes
5934,17,12,yes,yes
5935,13,18,no,no
5936,19,14,yes,yes
5937,20,15,no,yes
5938,16,21,yes,no
5939,22,17,yes,yes
5940,18,23,no,no
5941,19,24,yes,no
5942,25,20,yes,yes
5943,21,26,yes,no
5944,5,0,no,yes
5945,0,5,no,no
5946,1,6,no,no
5947,2,7,no,no
5948,3,8,yes,no
5949,4,9,no,no
5950,10,5,yes,yes
5951,11,6,yes,yes
5952,7,12,no,no
5953,8,13,no,no
5954,14,9,yes,yes
5955,10,15,yes,no
5956,16,11,yes,yes
5957,12,17,yes,no
5958,18,13,yes,yes
5959,19,14,no,yes
5960,20,15,yes,yes
5961,5,0,yes,yes
5962,1,6,yes,no
5963,7,2,yes,yes
5964,3,8,yes,no
5965,4,9,yes,no
5966,5,10,no,no
5967,6,11,yes,no
5968,12,7,yes,yes
5969,8,13,no,no
5970,9,14,yes,no
5971,15,10,yes,yes
5972,11,16,yes,no
5973,17,12,yes,yes
5974,0,5,no,no
5975,1,6,yes,no
5976,7,2,yes,yes
5977,8,3,yes,yes
5978,5,0,yes,yes
5979,6,1,yes,yes
5980,2,7,yes,no
5981,8,3,yes,yes
5982,9,4,yes,yes
5983,10,5,yes,yes
5984,6,11,no,no
5985,12,7,yes,yes
5986,8,13,yes,no
5987,9,14,yes,no
5988,15,10,no,yes
5989,11,16,yes,no
5990,12,17,yes,no
5991,18,13,yes,yes
5992,14,19,yes,no
5993,15,20,yes,no
5994,21,16,yes,yes
5995,22,17,yes,yes
5996,18,23,yes,no
5997,24,19,yes,yes
5998,20,25,yes,no
5999,21,26,no,no
6000,0,5,yes,no
6001,0,5,no,no
6002,1,6,no,no
6003,7,2,yes,yes
6004,8,3,yes,yes
6005,9,4,no,yes
6006,10,5,no,yes
6007,6,11,yes,no
6008,12,7,yes,yes
6009,13,8,yes,yes
6010,9,14,no,no
6011,0,5,no,no
6012,1,6,yes,no
6013,2,7,yes,no
6014,3,8,no,no
6015,4,9,no,no
6016,10,5,yes,yes
6017,11,6,yes,yes
6018,5,0,yes,yes
6019,6,1,yes,yes
6020,2,7,no,no
6021,3,8,no,no
6022,4,9,yes,no
6023,10,5,yes,yes
6024,6,11,no,no
6025,5,0,yes,yes
6026,1,6,no,no
6027,2,7,yes,no
6028,8,3,yes,yes
6029,5,0,yes,yes
6030,1,6,yes,no
6031,2,7,yes,no
6032,8,3,yes,yes
6033,4,9,no,no
6034,5,10,no,no
6035,11,6,yes,yes
6036,12,7,yes,yes
6037,8,13,yes,no
6038,9,14,yes,no
6039,15,10,yes,yes
6040,11,16,no,no
6041,12,17,yes,no
6042,5,0,yes,yes
6043,6,1,yes,yes
6044,7,2,yes,yes
6045,8,3,yes,yes
6046,9,4,yes,yes
6047,5,10,no,no
6048,6,11,no,no
6049,7,12,no,no
6050,13,8,yes,yes
6051,9,14,yes,no
6052,15,10,yes,yes
6053,11,16,no,no
6054,12,17,no,no
6055,5,0,yes,yes
6056,6,1,yes,yes
6057,2,7,no,no
6058,8,3,yes,yes
6059,9,4,yes,yes
6060,5,10,no,no
6061,6,11,yes,no
6062,12,7,yes,yes
6063,8,13,yes,no
6064,14,9,yes,yes
6065,10,15,yes,no
6066,11,16,no,no
6067,17,12,yes,yes
6068,5,0,no,yes
6069,1,6,yes,no
6070,7,2,yes,yes
6071,8,3,yes,yes
6072,4,9,yes,no
6073,5,10,no,no
6074,6,11,no,no
6075,12,7,yes,yes
6076,13,8,no,yes
6077,14,9,yes,yes
6078,15,10,yes,yes
6079,16,11,no,yes
6080,17,12,no,yes
6081,18,13,yes,yes
6082,19,14,yes,yes
6083,15,20,no,no
6084,21,16,yes,yes
6085,22,17,yes,yes
6086,23,18,yes,yes
6087,0,5,yes,no
6088,1,6,no,no
6089,2,7,yes,no
6090,3,8,yes,no
6091,9,4,yes,yes
6092,10,5,yes,yes
6093,6,11,no,no
6094,7,12,no,no
6095,13,8,yes,yes
6096,14,9,yes,yes
6097,10,15,yes,no
6098,16,11,no,yes
6099,17,12,no,yes
6100,5,0,yes,yes
6101,1,6,yes,no
6102,2,7,yes,no
6103,3,8,yes,no
6104,4,9,yes,no
6105,5,10,yes,no
6106,6,11,yes,no
6107,7,12,yes,no
6108,8,13,yes,no
6109,14,9,yes,yes
6110,10,15,yes,no
6111,16,11,yes,yes
6112,17,12,yes,yes
6113,5,0,yes,yes
6114,1,6,yes,no
6115,2,7,yes,no
6116,8,3,no,yes
6117,4,9,yes,no
6118,5,10,yes,no
6119,11,6,yes,yes
6120,7,12,yes,no
6121,8,13,yes,no
6122,14,9,yes,yes
6123,10,15,yes,no
6124,11,16,yes,no
6125,12,17,yes,no
6126,18,13,yes,yes
6127,19,14,no,yes
6128,15,20,yes,no
6129,16,21,no,no
6130,22,17,yes,yes
6131,23,18,yes,yes
6132,0,5,yes,no
6133,1,6,yes,no
6134,7,2,no,yes
6135,3,8,yes,no
6136,4,9,yes,no
6137,5,10,yes,no
6138,6,11,no,no
6139,7,12,no,no
6140,8,13,no,no
6141,14,9,yes,yes
6142,15,10,yes,yes
6143,11,16,yes,no
6144,12,17,yes,no
6145,0,5,yes,no
6146,1,6,yes,no
6147,2,7,yes,no
6148,8,3,yes,yes
6149,4,9,no,no
6150,5,10,yes,no
6151,6,11,no,no
6152,7,12,yes,no
6153,13,8,yes,yes
6154,14,9,yes,yes
6155,10,15,yes,no
6156,16,11,yes,yes
6157,12,17,yes,no
6158,13,18,no,no
6159,14,19,yes,no
6160,15,20,no,no
6161,16,21,no,no
6162,17,22,no,no
6163,23,18,yes,yes
6164,0,5,yes,no
6165,6,1,yes,yes
6166,7,2,yes,yes
6167,3,8,no,no
6168,9,4,no,yes
6169,10,5,yes,yes
6170,11,6,no,yes
6171,7,12,yes,no
6172,13,8,yes,yes
6173,9,14,no,no
6174,15,10,yes,yes
6175,11,16,yes,no
6176,17,12,yes,yes
6177,5,0,yes,yes
6178,1,6,no,no
6179,7,2,yes,yes
6180,3,8,no,no
6181,4,9,yes,no
6182,10,5,yes,yes
6183,11,6,yes,yes
6184,12,7,yes,yes
6185,8,13,yes,no
6186,14,9,yes,yes
6187,10,15,yes,no
6188,16,11,yes,yes
6189,17,12,yes,yes
6190,13,18,yes,no
6191,14,19,yes,no
6192,15,20,yes,no
6193,16,21,yes,no
6194,22,17,yes,yes
6195,18,23,yes,no
6196,24,19,yes,yes
6197,25,20,no,yes
6198,21,26,yes,no
6199,27,22,yes,yes
6200,23,28,yes,no
6201,24,29,yes,no
6202,30,25,yes,yes
6203,31,26,yes,yes
6204,27,32,no,no
6205,0,5,yes,no
6206,1,6,no,no
6207,2,7,no,no
6208,8,3,yes,yes
6209,4,9,yes,no
6210,10,5,yes,yes
6211,11,6,no,yes
6212,7,12,yes,no
6213,8,13,yes,no
6214,14,9,yes,yes
6215,10,15,yes,no
6216,11,16,no,no
6217,12,17,yes,no
6218,18,13,yes,yes
6219,19,14,yes,yes
6220,20,15,yes,yes
6221,16,21,yes,no
6222,17,22,yes,no
6223,23,18,no,yes
6224,24,19,yes,yes
6225,25,20,no,yes
6226,26,21,yes,yes
6227,27,22,yes,yes
6228,28,23,yes,yes
6229,24,29,yes,no
6230,30,25,yes,yes
6231,26,31,yes,no
6232,27,32,yes,no
6233,0,5,yes,no
6234,1,6,yes,no
6235,2,7,no,no
6236,3,8,yes,no
6237,9,4,yes,yes
6238,10,5,no,yes
6239,6,11,no,no
6240,7,12,yes,no
6241,8,13,yes,no
6242,14,9,yes,yes
6243,15,10,yes,yes
6244,16,11,yes,yes
6245,12,17,no,no
6246,13,18,yes,no
6247,14,19,no,no
6248,20,15,yes,yes
6249,21,16,no,yes
6250,22,17,yes,yes
6251,18,23,yes,no
6252,19,24,yes,no
6253,25,20,yes,yes
6254,21,26,yes,no
6255,5,0,yes,yes
6256,6,1,yes,yes
6257,7,2,no,yes
6258,8,3,yes,yes
6259,4,9,yes,no
6260,5,10,no,no
6261,11,6,yes,yes
6262,0,5,yes,no
6263,6,1,yes,yes
6264,2,7,yes,no
6265,8,3,yes,yes
6266,4,9,yes,no
6267,10,5,yes,yes
6268,11,6,yes,yes
6269,7,12,yes,no
6270,13,8,yes,yes
6271,14,9,yes,yes
6272,10,15,yes,no
6273,11,16,yes,no
6274,12,17,no,no
6275,13,18,yes,no
6276,14,19,yes,no
6277,15,20,no,no
6278,16,21,yes,no
6279,17,22,yes,no
6280,18,23,no,no
6281,19,24,no,no
6282,25,20,yes,yes
6283,26,21,yes,yes
6284,5,0,yes,yes
6285,1,6,yes,no
6286,2,7,yes,no
6287,8,3,yes,yes
6288,4,9,yes,no
6289,10,5,yes,yes
6290,11,6,yes,yes
6291,12,7,yes,yes
6292,8,13,no,no
6293,14,9,yes,yes
6294,10,15,no,no
6295,11,16,no,no
6296,17,12,yes,yes
6297,18,13,yes,yes
6298,19,14,yes,yes
6299,15,20,yes,no
6300,21,16,yes,yes
6301,17,22,yes,no
6302,18,23,no,no
6303,0,5,yes,no
6304,1,6,yes,no
6305,7,2,yes,yes
6306,3,8,no,no
6307,9,4,yes,yes
6308,10,5,yes,yes
6309,6,11,no,no
6310,12,7,yes,yes
6311,8,13,yes,no
6312,9,14,yes,no
6313,10,15,yes,no
6314,16,11,yes,yes
6315,12,17,yes,no
6316,13,18,yes,no
6317,19,14,yes,yes
6318,20,15,yes,yes
6319,21,16,yes,yes
6320,22,17,yes,yes
6321,23,18,yes,yes
6322,5,0,yes,yes
6323,1,6,yes,no
6324,2,7,yes,no
6325,8,3,no,yes
6326,4,9,yes,no
6327,5,10,yes,no
6328,11,6,yes,yes
6329,0,5,yes,no
6330,1,6,yes,no
6331,2,7,yes,no
6332,3,8,yes,no
6333,9,4,no,yes
6334,10,5,yes,yes
6335,6,11,yes,no
6336,7,12,no,no
6337,13,8,yes,yes
6338,9,14,no,no
6339,10,15,no,no
6340,11,16,no,no
6341,17,12,yes,yes
6342,18,13,yes,yes
6343,14,19,no,no
6344,20,15,yes,yes
6345,21,16,yes,yes
6346,17,22,yes,no
6347,23,18,yes,yes
6348,19,24,yes,no
6349,25,20,yes,yes
6350,21,26,no,no
6351,27,22,yes,yes
6352,28,23,yes,yes
6353,24,29,no,no
6354,0,5,yes,no
6355,6,1,yes,yes
6356,2,7,no,no
6357,3,8,yes,no
6358,4,9,yes,no
6359,10,5,no,yes
6360,11,6,yes,yes
6361,7,12,no,no
6362,8,13,yes,no
6363,9,14,yes,no
6364,10,15,yes,no
6365,11,16,yes,no
6366,12,17,yes,no
6367,18,13,no,yes
6368,19,14,yes,yes
6369,15,20,yes,no
6370,21,16,no,yes
6371,17,22,yes,no
6372,18,23,no,no
6373,19,24,no,no
6374,20,25,no,no
6375,21,26,no,no
6376,22,27,yes,no
6377,28,23,yes,yes
6378,24,29,no,no
6379,5,0,yes,yes
6380,6,1,yes,yes
6381,2,7,no,no
6382,8,3,yes,yes
6383,9,4,yes,yes
6384,5,10,no,no
6385,6,11,no,no
6386,12,7,yes,yes
6387,8,13,no,no
6388,9,14,yes,no
6389,5,0,yes,yes
6390,1,6,no,no
6391,7,2,yes,yes
6392,3,8,no,no
6393,5,0,yes,yes
6394,6,1,yes,yes
6395,2,7,yes,no
6396,8,3,yes,yes
6397,4,9,yes,no
6398,10,5,yes,yes
6399,6,11,no,no
6400,12,7,yes,yes
6401,8,13,yes,no
6402,14,9,yes,yes
6403,15,10,yes,yes
6404,11,16,yes,no
6405,12,17,yes,no
6406,13,18,yes,no
6407,19,14,yes,yes
6408,20,15,yes,yes
6409,16,21,no,no
6410,17,22,yes,no
6411,18,23,yes,no
6412,0,5,no,no
6413,1,6,yes,no
6414,2,7,yes,no
6415,8,3,yes,yes
6416,4,9,no,no
6417,10,5,yes,yes
6418,6,11,no,no
6419,12,7,yes,yes
6420,8,13,yes,no
6421,9,14,yes,no
6422,10,15,yes,no
6423,16,11,no,yes
6424,17,12,no,yes
6425,13,18,yes,no
6426,14,19,no,no
6427,20,15,no,yes
6428,5,0,no,yes
6429,1,6,no,no
6430,2,7,yes,no
6431,8,3,yes,yes
6432,9,4,yes,yes
6433,5,10,yes,no
6434,6,11,no,no
6435,12,7,yes,yes
6436,8,13,yes,no
6437,14,9,no,yes
6438,5,0,yes,yes
6439,1,6,yes,no
6440,7,2,yes,yes
6441,8,3,yes,yes
6442,4,9,no,no
6443,5,10,yes,no
6444,11,6,no,yes
6445,0,5,yes,no
6446,1,6,yes,no
6447,2,7,no,no
6448,8,3,yes,yes
6449,9,4,yes,yes
6450,5,10,yes,no
6451,11,6,yes,yes
6452,12,7,yes,yes
6453,13,8,yes,yes
6454,14,9,yes,yes
6455,10,15,no,no
6456,16,11,yes,yes
6457,12,17,yes,no
6458,13,18,yes,no
6459,19,14,yes,yes
6460,15,20,yes,no
6461,5,0,no,yes
6462,6,1,no,yes
6463,2,7,no,no
6464,8,3,yes,yes
6465,9,4,yes,yes
6466,5,10,no,no
6467,6,11,yes,no
6468,12,7,yes,yes
6469,13,8,yes,yes
6470,9,14,yes,no
6471,0,5,yes,no
6472,1,6,yes,no
6473,2,7,yes,no
6474,8,3,yes,yes
6475,9,4,yes,yes
6476,5,10,no,no
6477,6,11,no,no
6478,12,7,yes,yes
6479,8,13,yes,no
6480,14,9,yes,yes
6481,10,15,yes,no
6482,16,11,yes,yes
6483,17,12,no,yes
6484,18,13,yes,yes
6485,14,19,yes,no
6486,15,20,no,no
6487,5,0,yes,yes
6488,6,1,no,yes
6489,7,2,no,yes
6490,3,8,yes,no
6491,9,4,yes,yes
6492,5,10,no,no
6493,6,11,yes,no
6494,7,12,yes,no
6495,13,8,yes,yes
6496,9,14,yes,no
6497,10,15,yes,no
6498,11,16,no,no
6499,12,17,no,no
6500,13,18,yes,no
6501,19,14,yes,yes
6502,20,15,yes,yes
6503,0,5,yes,no
6504,6,1,no,yes
6505,2,7,yes,no
6506,8,3,no,yes
6507,4,9,yes,no
6508,10,5,yes,yes
6509,11,6,yes,yes
6510,7,12,yes,no
6511,8,13,yes,no
6512,9,14,yes,no
6513,10,15,yes,no
6514,11,16,yes,no
6515,17,12,yes,yes
6516,18,13,yes,yes
6517,19,14,yes,yes
6518,15,20,yes,no
6519,0,5,yes,no
6520,6,1,yes,yes
6521,2,7,yes,no
6522,8,3,yes,yes
6523,9,4,yes,yes
6524,10,5,yes,yes
6525,11,6,yes,yes
6526,7,12,yes,no
6527,8,13,yes,no
6528,9,14,yes,no
6529,15,10,yes,yes
6530,11,16,yes,no
6531,17,12,yes,yes
6532,18,13,yes,yes
6533,14,19,yes,no
6534,15,20,yes,no
6535,16,21,no,no
6536,22,17,no,yes
6537,18,23,yes,no
6538,24,19,yes,yes
6539,20,25,no,no
6540,21,26,no,no
6541,22,27,no,no
6542,23,28,no,no
6543,24,29,no,no
6544,25,30,no,no
6545,26,31,no,no
6546,27,32,no,no
6547,5,0,no,yes
6548,1,6,yes,no
6549,7,2,yes,yes
6550,3,8,yes,no
6551,4,9,yes,no
6552,5,10,no,no
6553,11,6,yes,yes
6554,7,12,yes,no
6555,13,8,no,yes
6556,9,14,yes,no
6557,10,15,yes,no
6558,16,11,yes,yes
6559,17,12,no,yes
6560,0,5,yes,no
6561,6,1,yes,yes
6562,7,2,yes,yes
6563,3,8,yes,no
6564,9,4,yes,yes
6565,5,10,yes,no
6566,6,11,yes,no
6567,7,12,yes,no
6568,13,8,yes,yes
6569,9,14,yes,no
6570,10,15,yes,no
6571,16,11,yes,yes
6572,17,12,no,yes
6573,0,5,yes,no
6574,1,6,yes,no
6575,7,2,yes,yes
6576,3,8,yes,no
6577,9,4,yes,yes
6578,10,5,yes,yes
6579,6,11,yes,no
6580,7,12,yes,no
6581,8,13,yes,no
6582,9,14,yes,no
6583,15,10,no,yes
6584,16,11,yes,yes
6585,17,12,yes,yes
6586,18,13,yes,yes
6587,19,14,yes,yes
6588,15,20,no,no
6589,0,5,no,no
6590,6,1,yes,yes
6591,7,2,yes,yes
6592,3,8,yes,no
6593,4,9,no,no
6594,10,5,yes,yes
6595,6,11,no,no
6596,7,12,yes,no
6597,13,8,yes,yes
6598,9,14,yes,no
6599,10,15,yes,no
6600,16,11,yes,yes
6601,12,17,no,no
6602,13,18,no,no
6603,14,19,no,no
6604,20,15,yes,yes
6605,16,21,no,no
6606,17,22,no,no
6607,18,23,yes,no
6608,5,0,yes,yes
6609,6,1,yes,yes
6610,2,7,yes,no
6611,8,3,yes,yes
6612,4,9,no,no
6613,10,5,no,yes
6614,6,11,yes,no
6615,12,7,yes,yes
6616,8,13,yes,no
6617,9,14,yes,no
6618,15,10,yes,yes
6619,11,16,no,no
6620,12,17,yes,no
6621,13,18,no,no
6622,19,14,yes,yes
6623,15,20,no,no
6624,5,0,no,yes
6625,1,6,yes,no
6626,2,7,no,no
6627,3,8,yes,no
6628,4,9,no,no
6629,5,10,no,no
6630,6,11,no,no
6631,12,7,no,yes
6632,13,8,yes,yes
6633,14,9,no,yes
6634,10,15,yes,no
6635,11,16,yes,no
6636,12,17,yes,no
6637,18,13,yes,yes
6638,14,19,no,no
6639,20,15,no,yes
6640,0,5,no,no
6641,6,1,yes,yes
6642,2,7,no,no
6643,8,3,yes,yes
6644,9,4,yes,yes
6645,10,5,yes,yes
6646,6,11,yes,no
6647,12,7,yes,yes
6648,8,13,no,no
6649,9,14,yes,no
6650,5,0,yes,yes
6651,6,1,yes,yes
6652,7,2,yes,yes
6653,3,8,yes,no
6654,4,9,no,no
6655,10,5,yes,yes
6656,6,11,yes,no
6657,12,7,yes,yes
6658,8,13,yes,no
6659,9,14,no,no
6660,15,10,yes,yes
6661,11,16,yes,no
6662,12,17,yes,no
6663,18,13,yes,yes
6664,14,19,no,no
6665,15,20,yes,no
6666,21,16,yes,yes
6667,22,17,yes,yes
6668,18,23,yes,no
6669,19,24,yes,no
6670,25,20,yes,yes
6671,21,26,yes,no
6672,27,22,no,yes
6673,28,23,yes,yes
6674,29,24,yes,yes
6675,0,5,yes,no
6676,1,6,yes,no
6677,7,2,yes,yes
6678,8,3,no,yes
6679,9,4,yes,yes
6680,10,5,no,yes
6681,6,11,yes,no
6682,12,7,yes,yes
6683,13,8,yes,yes
6684,14,9,yes,yes
6685,10,15,no,no
6686,16,11,yes,yes
6687,17,12,yes,yes
6688,0,5,yes,no
6689,6,1,yes,yes
6690,7,2,yes,yes
6691,3,8,no,no
6692,4,9,no,no
6693,10,5,yes,yes
6694,11,6,yes,yes
6695,5,0,yes,yes
6696,1,6,yes,no
6697,2,7,yes,no
6698,3,8,yes,no
6699,4,9,yes,no
6700,5,10,yes,no
6701,6,11,no,no
6702,12,7,yes,yes
6703,8,13,yes,no
6704,14,9,yes,yes
6705,15,10,yes,yes
6706,16,11,yes,yes
6707,12,17,yes,no
6708,13,18,yes,no
6709,19,14,yes,yes
6710,15,20,no,no
6711,21,16,yes,yes
6712,22,17,yes,yes
6713,23,18,yes,yes
6714,0,5,yes,no
6715,1,6,yes,no
6716,2,7,yes,no
6717,8,3,no,yes
6718,9,4,no,yes
6719,10,5,yes,yes
6720,6,11,yes,no
6721,7,12,yes,no
6722,8,13,no,no
6723,9,14,no,no
6724,10,15,no,no
6725,16,11,yes,yes
6726,12,17,yes,no
6727,13,18,yes,no
6728,14,19,no,no
6729,15,20,no,no
6730,5,0,yes,yes
6731,6,1,yes,yes
6732,7,2,no,yes
6733,3,8,yes,no
6734,4,9,no,no
6735,10,5,yes,yes
6736,11,6,yes,yes
6737,5,0,yes,yes
6738,1,6,yes,no
6739,7,2,no,yes
6740,3,8,yes,no
6741,9,4,yes,yes
6742,10,5,yes,yes
6743,6,11,no,no
6744,12,7,yes,yes
6745,8,13,no,no
6746,14,9,no,yes
6747,15,10,yes,yes
6748,11,16,no,no
6749,17,12,yes,yes
6750,18,13,yes,yes
6751,14,19,no,no
6752,20,15,yes,yes
6753,0,5,yes,no
6754,6,1,yes,yes
6755,2,7,yes,no
6756,8,3,no,yes
6757,4,9,yes,no
6758,5,10,yes,no
6759,11,6,yes,yes
6760,7,12,yes,no
6761,13,8,yes,yes
6762,9,14,yes,no
6763,15,10,yes,yes
6764,16,11,yes,yes
6765,12,17,no,no
6766,18,13,yes,yes
6767,19,14,yes,yes
6768,15,20,no,no
6769,21,16,yes,yes
6770,22,17,yes,yes
6771,23,18,yes,yes
6772,5,0,yes,yes
6773,1,6,no,no
6774,2,7,no,no
6775,3,8,yes,no
6776,4,9,no,no
6777,5,10,no,no
6778,11,6,yes,yes
6779,12,7,yes,yes
6780,13,8,yes,yes
6781,14,9,no,yes
6782,15,10,no,yes
6783,11,16,yes,no
6784,17,12,yes,yes
6785,18,13,yes,yes
6786,14,19,yes,no
6787,15,20,yes,no
6788,21,16,yes,yes
6789,22,17,yes,yes
6790,18,23,yes,no
6791,24,19,yes,yes
6792,20,25,no,no
6793,21,26,no,no
6794,0,5,no,no
6795,6,1,yes,yes
6796,2,7,yes,no
6797,3,8,yes,no
6798,4,9,no,no
6799,5,10,no,no
6800,6,11,no,no
6801,0,5,yes,no
6802,6,1,yes,yes
6803,7,2,yes,yes
6804,3,8,no,no
6805,4,9,no,no
6806,5,10,no,no
6807,6,11,no,no
6808,12,7,yes,yes
6809,8,13,yes,no
6810,9,14,yes,no
6811,0,5,no,no
6812,6,1,yes,yes
6813,2,7,no,no
6814,3,8,yes,no
6815,4,9,no,no
6816,10,5,yes,yes
6817,11,6,yes,yes
6818,5,0,yes,yes
6819,1,6,yes,no
6820,7,2,yes,yes
6821,8,3,yes,yes
6822,4,9,yes,no
6823,5,10,no,no
6824,11,6,yes,yes
6825,7,12,yes,no
6826,8,13,yes,no
6827,14,9,yes,yes
6828,5,0,yes,yes
6829,6,1,yes,yes
6830,7,2,yes,yes
6831,8,3,yes,yes
6832,9,4,yes,yes
6833,10,5,yes,yes
6834,6,11,yes,no
6835,12,7,no,yes
6836,8,13,yes,no
6837,14,9,yes,yes
6838,10,15,yes,no
6839,11,16,no,no
6840,17,12,yes,yes
6841,18,13,yes,yes
6842,14,19,no,no
6843,20,15,yes,yes
6844,21,16,yes,yes
6845,22,17,yes,yes
6846,23,18,yes,yes
6847,5,0,yes,yes
6848,6,1,yes,yes
6849,7,2,yes,yes
6850,8,3,no,yes
6851,9,4,no,yes
6852,5,10,yes,no
6853,6,11,yes,no
6854,12,7,yes,yes
6855,8,13,no,no
6856,14,9,yes,yes
6857,10,15,no,no
6858,16,11,yes,yes
6859,17,12,yes,yes
6860,0,5,yes,no
6861,1,6,no,no
6862,2,7,yes,no
6863,8,3,yes,yes
6864,9,4,yes,yes
6865,5,10,yes,no
6866,11,6,yes,yes
6867,7,12,no,no
6868,13,8,yes,yes
6869,14,9,yes,yes
6870,5,0,yes,yes
6871,1,6,yes,no
6872,2,7,no,no
6873,3,8,no,no
6874,9,4,yes,yes
6875,10,5,yes,yes
6876,11,6,no,yes
6877,5,0,yes,yes
6878,6,1,yes,yes
6879,7,2,no,yes
6880,8,3,yes,yes
6881,9,4,yes,yes
6882,10,5,yes,yes
6883,6,11,no,no
6884,5,0,yes,yes
6885,1,6,no,no
6886,2,7,no,no
6887,3,8,no,no
6888,4,9,yes,no
6889,10,5,yes,yes
6890,6,11,yes,no
6891,12,7,no,yes
6892,13,8,yes,yes
6893,14,9,yes,yes
6894,10,15,no,no
6895,11,16,no,no
6896,17,12,yes,yes
6897,5,0,yes,yes
6898,1,6,yes,no
6899,2,7,no,no
6900,8,3,yes,yes
6901,9,4,yes,yes
6902,10,5,yes,yes
6903,11,6,yes,yes
6904,7,12,yes,no
6905,13,8,no,yes
6906,9,14,no,no
6907,10,15,yes,no
6908,11,16,no,no
6909,12,17,no,no
6910,5,0,yes,yes
6911,1,6,no,no
6912,2,7,yes,no
6913,3,8,yes,no
6914,4,9,no,no
6915,10,5,yes,yes
6916,11,6,yes,yes
6917,12,7,yes,yes
6918,8,13,no,no
6919,14,9,yes,yes
6920,10,15,yes,no
6921,11,16,yes,no
6922,12,17,yes,no
6923,13,18,no,no
6924,19,14,yes,yes
6925,20,15,no,yes
6926,16,21,no,no
6927,22,17,no,yes
6928,18,23,no,no
6929,0,5,yes,no
6930,1,6,yes,no
6931,7,2,yes,yes
6932,3,8,yes,no
6933,9,4,yes,yes
6934,5,10,no,no
6935,6,11,no,no
6936,7,12,yes,no
6937,8,13,no,no
6938,9,14,yes,no
6939,15,10,yes,yes
6940,16,11,yes,yes
6941,12,17,no,no
6942,0,5,yes,no
6943,6,1,yes,yes
6944,2,7,yes,no
